,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
23,6JR1uaUH7qqXgTEHD2frF8,Bad Moon Rising,Creedence Clearwater Revival,0,2008-12-22,0.561,0.617,2,-11.902,1,0.0721,3.84e-05,0.073,0.956,179.502,140480,4
24,3XC7Jd6SfrQYKZJ6inyRHK,House of the Rising Sun,The Animals,64,1992-02-24,0.316,0.484,9,-9.11,0,0.000334,0.00445,0.0912,0.299,117.363,269907,3
25,7KkzVlps826NezcpXPvEuV,Johnny B. Goode,Chuck Berry,0,1999-12-20,0.502,0.931,5,-4.686,1,0.697,3.92e-06,0.281,0.903,166.407,162093,4
26,2P2ZvdRdpSoINiAx87zNac,Over My Shoulder,Mike & The Mechanics,0,1996,0.503,0.886,5,-6.246,0,0.184,0.0,0.0942,0.818,186.81,216773,4
27,76HnRI6IQX4YHzYTgcM0RV,All I Have to Do Is Dream - Single Version; 2006 Remaster,The Everly Brothers,48,2007-02-05,0.581,0.368,1,-11.264,0,0.788,0.0,0.157,0.568,103.716,140373,4
28,5l1RLE94Y7nrowPN5LvAci,Wake Me Up Before You Go-Go,Wham!,0,1997,0.607,0.794,0,-5.156,1,0.1,0.0,0.0815,0.821,81.326,231440,4
29,0kwENjv9F98MZLPEN3gCQT,Gonna Make You Sweat (Everybody Dance Now),Freedom Williams,0,2010-02-26,0.561,0.789,6,-9.134,1,0.00217,0.446,0.194,0.796,112.815,243800,4
30,5xC8uOesnn0udeXAYlAnoY,Alright,Supergrass,72,1995-05-15,0.467,0.958,4,-4.808,0,0.000479,0.199,0.299,0.701,145.92,180880,4
31,0A6mmHc95Sklnv9RWwYYsJ,For The Girl,The Fratellis,39,2006-01-01,0.469,0.888,6,-3.467,1,0.00019,0.0,0.434,0.773,122.621,168347,4
32,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,76,2003-09-15,0.613,0.953,2,-3.435,1,0.00148,0.000582,0.152,0.537,105.046,213800,4
33,7kzKAuUzOITUauHAhoMoxA,Last Nite,The Strokes,74,2001-07-30,0.624,0.91,0,-5.703,1,0.0285,0.000198,0.0789,0.767,104.042,193051,4
34,2uxL6E8Yq0Psc1V9uBtC4F,Faint,Linkin Park,56,2003-03-24,0.554,0.978,4,-3.554,1,0.111,0.0,0.0731,0.594,135.095,162600,4
35,2rjOaGr1mcTYePllS8crRf,Ruby,Kaiser Chiefs,0,2007-01-01,0.312,0.941,5,-2.826,0,0.00634,3.22e-06,0.076,0.424,186.813,204200,4
36,5FfvntTwp2ndEOxv4bY6ng,Chelsea Dagger,The Fratellis,47,2007-01-01,0.51,0.815,7,-3.349,1,0.0528,0.0,0.116,0.547,154.595,214347,4
37,2oTDOIAdsxPTE7yAp4YOcv,Jump Around,House Of Pain,0,1992,0.854,0.71,4,-6.32,0,0.0113,8.72e-05,0.166,0.818,106.894,214947,4
38,28ASL502mpsN4rqS2NmrS3,A Little Less Conversation - JXL Radio Edit Remix,JXL,0,2002-06-04,0.597,0.97,4,-5.972,0,0.000385,0.205,0.133,0.717,114.999,211507,4
39,5i07tC6hV5AtYTr0tsP0Uy,Cien gaviotas,Duncan Dhu,44,2005-11-28,0.593,0.943,9,-4.503,1,0.133,4.38e-05,0.0478,0.846,136.027,169773,4
40,6lazLV13sV8VNGJTjL4Zeu,Black Is Black,Los Bravos,55,2000,0.575,0.843,2,-5.931,1,0.239,5.16e-06,0.0764,0.858,128.169,176600,4
41,6EY49CdhvOZoBfErPGBJCR,Born On the Bayou,Creedence Clearwater Revival,0,2011-11-15,0.619,0.719,9,-4.968,1,0.0203,0.24,0.197,0.477,117.281,312947,4
42,3rpqexW9fCCjEHUi9Hr5DO,Only Man,Audio Bullys,0,2010-03-28,0.765,0.633,11,-3.447,1,0.0419,2.38e-05,0.12,0.788,103.004,200787,4
43,3m6KkYKdnbffMpGd9Pm9FP,Seven Nation Army,The White Stripes,3,2003-04-01,0.745,0.466,4,-7.62,0,0.00666,0.35,0.272,0.303,123.889,231920,4
44,66S14BkJDxgkYxLl5DCqOz,I'm Gonna Be (500 Miles),The Proclaimers,72,2003-09-01,0.851,0.551,4,-5.177,1,0.151,0.0,0.0827,0.807,131.922,219467,4
45,601h6t4AYzjENLTGjHDbhw,Personal Jesus - 2006 Digital Remaster,Depeche Mode,0,2006,0.684,0.846,10,-5.538,0,0.0999,0.0126,0.054,0.79,129.985,227277,4
46,77jmHetOljpElw7ZWQ9sqe,Who Can It Be Now?,Men At Work,0,1982,0.804,0.807,4,-4.356,1,0.0499,0.000233,0.0974,0.96,128.522,202773,4
47,1niesTemAki2TpoMqJmNWV,Dust In the Wind,Kansas,0,1984,0.491,0.153,9,-18.88,0,0.318,6.11e-06,0.096,0.381,93.517,205400,4
48,7qiYVaYlAZ8sR0wysxnmxq,Looking For Clues,Robert Palmer,0,1980-01-01,0.848,0.591,9,-11.556,0,0.289,0.154,0.0748,0.944,143.519,292333,4
49,7yVHCVQWeGZgRkfdGFwtzs,Another Brick In The Wall,Big One,0,2006-11-14,0.408,0.585,0,-10.219,1,0.0608,0.104,0.691,0.463,106.892,374093,4
50,3QHONiXGMGU3z68mQInncF,I'll Be Missing You (feat. 112),112,71,2004-03-09,0.862,0.479,7,-9.199,1,0.0522,0.00126,0.589,0.925,109.878,301520,4
51,2d8D7uk3tbAThjRkdfrx9c,Voyage voyage,Desireless,69,2001-01-02,0.606,0.913,8,-6.039,0,0.246,0.00696,0.34,0.838,123.58,266600,4
52,2NMgVh5qaPprKTEzFe3501,Roxanne,The Police,0,2002-01-01,0.611,0.683,0,-9.872,1,0.0535,4.23e-06,0.0378,0.65,133.149,188907,4
53,1uCbb7fkxRUrQAvCQgmSHo,Wanna Be Startin' Somethin',Michael Jackson,43,2009,0.848,0.922,6,-4.203,0,0.0209,0.361,0.058,0.884,122.224,362387,4
54,0LhILIVhWTJz6eEsbEreZG,Message In A Bottle,The Police,0,2002-01-01,0.564,0.816,1,-8.453,0,0.0562,1.48e-05,0.196,0.842,150.945,288000,4
55,2kf767S4oj5KKVLZKEG4gw,I'm Shipping Up To Boston,Dropkick Murphys,0,2005-07-19,0.452,0.928,2,-3.133,1,0.000706,0.000637,0.226,0.6,129.188,153600,4
56,4zbC8E1OvJmx2DlChRCWUU,Scar Tissue,Red Hot Chili Peppers,0,1999-06-08,0.595,0.717,0,-4.803,1,0.0779,0.00274,0.108,0.547,88.969,215907,4
57,5dKBaysNJtfpyNTRa5lqDb,A-Punk,Vampire Weekend,3,2008-01-27,0.551,0.821,2,-4.489,1,0.0102,0.0438,0.153,0.842,174.923,137760,4
58,4tCWWnk3BXinf7FllmSyHW,Everybody Hurts,R.E.M.,0,1992-10-05,0.254,0.383,2,-8.036,1,0.614,0.0237,0.172,0.178,188.2,318240,3
59,79yPlcjbwRebGO32kz8Bkv,Never Ending Story,Limahl,0,2008-01-01,0.788,0.518,11,-13.063,1,0.0684,1.25e-05,0.0649,0.859,122.996,211960,4
60,1kDYCn9VIDmOIbLZ2Xc7OO,Sweet Child O' Mine,Guns N' Roses,0,1987-07-21,0.45,0.904,6,-7.736,1,0.0872,0.108,0.0997,0.689,125.072,356400,4
61,7J7bX7VhjPz52eWGaGFaEA,Tras la barra,Platero Y Tu,31,2002-11-22,0.745,0.839,2,-3.89,1,0.0754,1.48e-06,0.336,0.591,147.024,184867,4
62,4XVof6b8iRlZfnxtfFpfIr,Otherside,Red Hot Chili Peppers,0,1999-06-08,0.458,0.795,0,-3.265,1,0.00316,0.000202,0.0756,0.513,123.229,255373,4
63,4o9Kj7onklt6xbYl3jVArp,Dance Little Sister,Sananda Maitreya,51,1987-07-06,0.722,0.696,2,-11.095,0,0.161,0.0,0.0755,0.93,115.397,234640,4
64,5YhcTlesFVSpTgXXnUBkiU,I Want You Back,The Jackson 5,0,1995-01-01,0.65,0.511,8,-10.814,1,0.423,0.0337,0.273,0.949,98.297,181027,4
65,6kBl749onQEDiP9GjjOVVR,It's A Man's Man's Man's World,James Brown,0,2008-12-08,0.467,0.415,3,-9.172,0,0.68,0.00738,0.0691,0.609,161.931,165520,3
66,2vAD3PF41o9ffL9bQpGKvJ,Quiero Tener Tu Presencia,Seguridad Social,0,2002-01-25,0.741,0.817,4,-5.596,1,0.0211,0.0,0.0981,0.574,146.074,220626,4
67,3uaz1Xgb5C2YqAknzko2US,Twist And Shout,The Beatles Tribute Band,39,2008-03-10,0.674,0.841,2,-5.0,1,0.553,0.0,0.0905,0.89,127.905,150989,4
68,3nhpHXLDOjNDPeE8sxYq2g,What You're Proposing,Status Quo,54,1980,0.468,0.756,1,-5.152,1,0.0233,1.59e-05,0.101,0.45,177.37,258987,4
69,2C4aYxNpoPkmoZ3ZdPeuOB,Knockin' On Heaven's Door,Guns N' Roses,0,1991-09-18,0.496,0.739,6,-7.193,1,0.0211,0.00444,0.106,0.378,132.41,336000,4
70,4rJdaSwOCHLBhxdMsymeMw,Entre dos tierras,Heroes Del Silencio,62,1990-11-19,0.458,0.746,11,-9.444,0,0.0351,0.0,0.172,0.511,166.095,368320,4
71,1eWxnQ8CTkpelpUj8WXs9d,Have You Ever Seen The Rain,Creedence Clearwater Revival,0,2008-12-22,0.754,0.566,0,-9.62,1,0.096,3.46e-05,0.133,0.901,116.126,161520,4
72,6jA1EDXarBl4yIGlMdHHGe,Runaway Train,Soul Asylum,48,1993-02-01,0.614,0.713,0,-8.07,1,0.0143,0.0,0.115,0.561,117.351,266667,4
73,2Z6tlBqukXZN4tf6N7hKVU,All Right Now,Free,0,2009-01-01,0.775,0.568,2,-9.229,1,0.0917,3.34e-06,0.141,0.745,119.824,332213,4
74,1TOP1J3oGqQHpkJZuUnCjN,I Love Rock N' Roll,It's A Cover Up,30,2011,0.715,0.552,11,-9.52,0,0.108,0.0,0.407,0.818,96.185,172381,4
75,2kUzt5LsTUR0ggquP7O3eN,Whatever You Want,Status Quo,66,1979,0.56,0.705,2,-6.761,1,0.772,0.00259,0.264,0.501,122.456,243547,4
76,4sQJXbtxwoKHG7PwMRJ0Ig,The Kids Aren't Alright,The Offspring,0,1998-11-17,0.52,0.945,1,-4.197,1,0.00599,4.97e-05,0.0495,0.807,99.603,179600,4
77,0iIJ6t6HbI8CJnS7pmuCHb,Cotton Fields,Creedence Clearwater Revival,0,2004-01-01,0.57,0.649,9,-7.116,1,0.186,0.0,0.186,0.872,148.522,175160,4
78,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,76,2008-09-23,0.276,0.715,0,-5.356,1,0.00552,0.000417,0.201,0.173,137.028,230760,4
79,4Wljbzc4Zg0Vxv4QAM3tYB,The Tide Is High - Edit,Blondie,43,2006-01-01,0.78,0.665,11,-7.233,1,0.051,0.0454,0.111,0.963,96.951,232800,4
80,4ue5ET9msGNJSO6sSbrCVE,I Want To Break Free - Remastered 2011,Queen,0,1991-10-28,0.796,0.43,4,-8.994,1,0.0869,0.000343,0.0776,0.559,108.959,258000,4
81,5t42tW4R41d5mGvO7KwMmC,LA Grange,ZZ Top,0,2009-01-01,0.538,0.722,4,-9.585,0,0.00407,0.0281,0.154,0.521,80.928,232253,4
82,5nYBxYRBvvHo8YESNwLzwE,Highway To Hell,The Rock Masters,0,2011-01-03,0.676,0.729,7,-7.031,1,0.0129,0.00372,0.0773,0.606,116.692,209947,4
83,76fKBwy1XNB6GaZMJyUhuI,I Love Rock and Roll,L.A. Guns,37,2009-10-01,0.729,0.593,9,-7.666,1,0.0309,0.0,0.207,0.805,95.963,174844,4
84,58PGqrTJ1TUEzWs9k6IR92,Back In Black,The Rock Masters,0,2011-01-03,0.495,0.607,9,-7.57,1,0.00596,0.00047,0.0717,0.77,93.866,256000,4
85,300RfAPZ57B0y6YYj9n6DN,Superstition - Single Version,Stevie Wonder,0,2007-01-01,0.642,0.735,8,-8.866,1,0.0172,0.000733,0.0391,0.864,99.682,244827,4
86,1HvtjEUAEgev6klVFyZYgJ,Jailhouse Rock,Elvis Presley,0,2006-02-21,0.631,0.639,10,-7.842,0,0.303,5.54e-06,0.0699,0.89,167.351,154733,4
87,2oF7FZHIJbzjeEXZ3D0Ku4,Good Vibrations - Remastered 2001,The Beach Boys,62,2006-01-01,0.403,0.495,10,-6.888,0,0.387,8.03e-06,0.147,0.38,132.912,217747,4
88,7mWTbxRLBHu8RR1QUXM5Oi,Fishbowl,Patrik Antonsen,0,2018-07-06,0.379,0.887,8,-4.934,1,0.0293,5.93e-05,0.339,0.791,189.937,208500,4
89,57J2znxukXsXzS3XPuZ1TG,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,0,1989-08-15,0.722,0.882,2,-6.763,1,0.0354,0.0496,0.119,0.921,136.299,222840,4
90,2Z2vOukzwOgqR4dkymRSWd,Santeria,Sublime,58,1996-07-30,0.67,0.753,1,-5.058,0,0.0208,2.71e-06,0.147,0.555,90.385,183160,4
91,3yP0cohcr97BUNJcgvmSVg,The Passenger,Iggy Pop,0,1977-09-09,0.5,0.846,0,-8.098,1,0.0797,0.0,0.241,0.738,134.937,284067,4
92,5uCdgBAqYPWQ2HGpJVGAeD,Get Up I Feel Like Being A Sex Machine - Pt. 1 / Single Version,James Brown,0,2003-02-27,0.802,0.661,10,-7.569,0,0.157,2.31e-05,0.173,0.799,107.774,316547,4
93,5bGYkiX9JTGcAzuPjG4Sr5,Californication,Rock Masters,12,2011-09-26,0.584,0.635,9,-8.444,0,0.00354,1.12e-05,0.0778,0.329,96.636,320000,4
94,0kvKVeUmmNbhPShLhKpfCV,Fluorescent Adolescent,Arctic Monkeys,0,2007-07-08,0.654,0.828,1,-5.377,0,0.00146,0.000144,0.122,0.79,112.056,183893,4
95,4ZrbWwFHHjPoe7cfUBJ9WQ,I Got You (I Feel Good),James Brown,2,2010-09-06,0.598,0.531,7,-7.484,1,0.331,1.51e-06,0.0938,0.696,70.469,168000,3
96,2BdSaGVMxZzEeJYjjrlo6n,American Woman,Lenny Kravitz,49,2000,0.669,0.698,1,-7.971,1,0.0243,0.0,0.0782,0.6,83.987,261707,4
97,5eK3EGtSzTz9eEcPFwE37E,Don't Stop Me Now,Queen,0,2009-11-16,0.57,0.806,5,-7.351,1,0.032,0.000179,0.77,0.605,156.319,209547,4
98,7vhlwjoNX2gsC4YF1wnUmX,From The Ritz To The Rubble,Arctic Monkeys,0,2006,0.216,0.882,11,-5.176,0,0.00147,0.0,0.308,0.656,189.286,193427,4
99,23WsKRReucDjMli5fuRwkn,We Will Rock You,Queen,0,2009-11-16,0.693,0.491,11,-7.262,0,0.668,0.0,0.252,0.461,81.327,122347,4
100,1SsDbcjGHregkNfEjogXpm,Re-Wired,Kasabian,50,2011-09-19,0.692,0.828,11,-6.061,0,0.0131,6.51e-05,0.43,0.433,114.981,284187,4
101,7iqTu4OPL3KYs4FMdtLZsy,Mardy Bum,Arctic Monkeys,0,2006,0.634,0.599,2,-5.447,1,0.0288,0.0,0.197,0.312,112.215,175440,4
102,6TVfRcgeZJFZ6563OhFVE2,Streets of Philadelphia,Bruce Springsteen,0,2003-10-16,0.728,0.249,5,-15.429,1,0.327,0.216,0.0875,0.452,93.683,195800,4
103,57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,75,2003-10-28,0.489,0.649,9,-5.11,1,0.000603,0.713,0.101,0.77,158.009,219827,4
104,6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,George Thorogood & The Destroyers,72,1982-01-01,0.459,0.727,0,-11.777,1,0.00614,0.0652,0.384,0.955,149.231,292173,1
105,3CCGsOj2efotChiScMmCWg,A Minha Menina,Os Mutantes,0,1968-01-01,0.455,0.93,7,-3.21,1,0.0568,0.0,0.464,0.429,91.41,284987,4
106,2iuIqCjjPKg3DYwHHAo0kJ,When The Sun Goes Down,Arctic Monkeys,0,2006-01-16,0.35,0.877,11,-4.707,0,0.0333,0.0,0.0825,0.417,169.694,212667,4
107,7uz3vAnO8rzzImn84aBB1O,Come out and Play,The Offspring,0,1994,0.476,0.856,7,-3.764,1,0.0535,6.75e-06,0.0846,0.847,158.671,197800,4
108,2ajGi9aZsopbft7nWKDsDA,Chup Chup,Australian Blonde,0,1993-03-02,0.461,0.796,7,-8.059,1,0.00237,0.0358,0.163,0.747,178.502,147080,4
109,7xxC3RQt0yBPNmA74w8Vay,Rocking All Over The World,The Rock Masters,11,2008-01-20,0.755,0.598,0,-9.234,1,0.28,0.000273,0.0587,0.884,129.018,206653,4
110,5HPXoKxc1Dx44KgC7oNxtB,Have Love Will Travel,The Sonics,0,2008-08-29,0.448,0.965,5,-5.561,1,0.438,0.00152,0.222,0.82,130.246,156920,4
111,0dcJ1SsbTmAvC3ZVvUYMIy,Hate To Say I Told You So,The Hives,0,2000,0.447,0.9,5,-6.741,1,0.00114,0.00596,0.47,0.39,135.861,199733,4
112,78Az0Z1vNJgqv9QSB0ULLV,Paint It Black,The Rolling Stones,0,2004-07-12,0.504,0.845,5,-7.799,0,0.0139,0.0419,0.359,0.736,159.508,224133,4
113,3E4YvEaZ49KvWJVjjxpMhD,Twist And Shout - Reloved Version,The Beatles,0,2014-01-15,0.595,0.994,2,-3.698,1,0.255,0.00055,0.0923,0.596,130.069,181116,4
114,2LlvrdnLa3XbB1b4jYuCnl,R U Mine?,Arctic Monkeys,0,2013-09-09,0.288,0.758,6,-5.692,0,0.00616,0.0,0.303,0.619,97.094,201726,4
115,6fgjU6IfBOXHI3OKtndEeE,Suspicious Minds,Elvis Presley,0,2009-12-28,0.474,0.387,7,-11.203,1,0.0369,8.59e-06,0.358,0.694,116.368,260973,4
116,0pKGbgGzZ4yLydQvcgI8HN,Pour Some Sugar on Me,Def Leppard,0,2013-10-18,0.414,0.953,10,-5.462,0,0.00156,0.0,0.99,0.462,175.942,272173,4
117,6tVs6BS4vqrFsCrHS0Ycsr,The Trooper - 1998 Remaster,Iron Maiden,44,2008-04-07,0.288,0.864,4,-6.762,0,0.0172,0.0567,0.541,0.621,162.233,250947,4
118,0NSeXLBOh16zjbENkAu0P6,Black Dog - 1990 Remaster,Led Zeppelin,2,1971-11-08,0.432,0.848,4,-8.095,0,0.274,0.0344,0.233,0.743,81.201,294000,4
119,5r35Zd5Onw3aV3Gm9XdgtI,Come As You Are,Nirvana,0,2002-01-01,0.5,0.832,4,-6.281,0,8.36e-05,0.00655,0.0924,0.553,120.066,219027,4
120,6AL6Wbn1xA3R86vAvuiho5,Runaround Sue - Remastered 1991,Dion,49,2005-01-01,0.544,0.567,11,-10.8,0,0.79,3.85e-06,0.363,0.559,78.227,159813,4
121,0zcJ8MaIrXrExhV8hTkFDB,Our House,Madness,0,1986-11-24,0.598,0.82,0,-4.656,1,0.0633,0.000144,0.172,0.774,121.243,205547,4
122,3QuHdk8sF1b2Z2kPgAGrlI,Livin' On A Prayer,The Rock Masters,11,2008-01-20,0.714,0.544,4,-10.358,0,0.438,0.000839,0.0676,0.586,123.218,242200,4
123,4dyx5SzxPPaD8xQIid5Wjj,Young Folks,Peter Bjorn and John,75,2006-01-01,0.699,0.812,0,-6.005,1,0.0164,0.000763,0.105,0.662,138.185,276693,4
124,31golgIvnyzT0BklBNbUc8,Two Princes,Spin Doctors,0,2010-02-26,0.538,0.944,7,-8.281,1,0.00304,0.0,0.0617,0.834,103.427,257200,4
125,7CAhxeaTYXn1qWNRkZl9ad,"Everybody's Talkin' - From ""Midnight Cowboy""",Harry Nilsson,0,1967,0.412,0.473,4,-10.964,1,0.383,8.41e-05,0.541,0.676,124.411,164907,4
126,6y9WU0e050bXHACHazNhSe,Hotel California,Rock Masters,10,2011-01-02,0.488,0.434,2,-10.369,1,0.116,7.21e-05,0.281,0.452,149.767,376547,4
127,3jfr0TF6DQcOLat8gGn7E2,Do I Wanna Know?,Arctic Monkeys,0,2013-09-09,0.548,0.532,5,-7.596,1,0.186,0.000263,0.217,0.405,85.03,272394,4
128,7kZGBGabWxJ2xnoLb3vnRR,Boulevard Of Broken Dreams,Rock Masters,11,2011-09-26,0.464,0.498,8,-8.346,1,0.00701,2.35e-06,0.109,0.415,167.05,261000,4
129,0ancVQ9wEcHVd0RrGICTE4,Take Me Out,Franz Ferdinand,0,2004-02-16,0.279,0.664,9,-8.851,1,0.000389,0.000655,0.133,0.49,104.56,237027,4
130,0S7zL7ae0KpOSPKeFQpHo8,I Bet You Look Good On The Dancefloor,Arctic Monkeys,0,2006,0.535,0.948,6,-4.19,0,0.00225,0.0,0.376,0.778,103.183,173680,4
131,33iQW2OneB0oNh2NfrAzqW,Blitzkrieg Bop - 2001 Remastered Version,Ramones,0,1976-04-23,0.547,0.733,9,-6.558,1,0.0103,0.131,0.117,0.962,176.198,133440,4
132,5MSKj7wpVQqSYsnEz1SaTr,Fell In Love With a Girl,The White Stripes,0,2001-07-03,0.213,0.977,0,-1.648,1,0.673,9.98e-05,0.849,0.356,90.403,110093,4
133,21rwfhkNL6cpBSBP65JA5r,Glamorous Indie Rock & Roll,The Killers,0,2004,0.328,0.858,3,-3.316,1,0.0702,0.0,0.169,0.544,154.494,254653,4
134,6BxCmy6vGbuOckxg6YfQOW,Stand By,Extremoduro,55,2002-03-01,0.466,0.629,7,-4.684,1,0.279,0.436,0.141,0.396,132.663,207987,4
135,7oxqqDgv9Zz18XuldtZ4Kv,Cadillac Solitario,Loquillo,0,1989-02-22,0.393,0.828,11,-4.147,0,0.0746,0.00192,0.148,0.473,129.743,214560,1
136,2bdK9hnSmh8aXCcsIS0oNn,Black Betty,Ram Jam,35,2003-03-10,0.487,0.905,11,-7.001,0,0.00535,0.00218,0.0647,0.685,117.417,237960,4
137,7egQFB1zrDcvy3kdTaKbpc,Lust For Life,Iggy Pop,0,1977-09-09,0.2,0.943,9,-8.217,1,0.0125,0.0,0.139,0.778,203.243,313800,4
138,54Ig0gnXv7WevVu7PBdVem,Drive My Car - The Beatles Tribute,Drive My Car,0,2011-10-19,0.779,0.644,7,-4.307,1,0.0151,8.02e-06,0.318,0.88,122.484,146447,4
139,0DEqf1kTRegFSFnyz5bd6M,Rip It Up,Little Richard,0,2009,0.861,0.669,5,-6.346,1,0.7,2.12e-06,0.0313,0.97,96.388,144560,4
140,5l5oJ7rf3ZODYsrAS1hah4,Can't Help Falling in Love,The Jordanaires,0,2009-12-28,0.395,0.307,2,-13.508,1,0.938,9.87e-05,0.103,0.341,100.011,182467,3
141,23NPGXlSaIqWzvxIRhM2oG,Under the Bridge,Red Hot Chili Peppers,60,2003-11-18,0.554,0.49,4,-8.046,1,0.0168,0.000534,0.136,0.513,84.275,265507,4
142,242dYeVUopgKUtkQQRFdHC,Because We Can,Bon Jovi,0,2013,0.54,0.852,5,-4.457,1,0.000114,0.0,0.169,0.545,109.032,239560,4
143,5fOTTncQQH1YH5MAjdroWG,Strangelove,Depeche Mode,44,2006-11-08,0.569,0.937,4,-5.137,0,0.00323,0.00769,0.29,0.831,119.117,224493,4
144,1PCA097woCMSDvZPUVeRI7,Blue Orchid,The White Stripes,0,2005-06-07,0.484,0.641,10,-8.44,0,0.117,1.05e-05,0.324,0.688,151.233,158280,4
