,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,75,2012-01-01,0.747,0.716,11,-2.457,0,0.135,0.0,0.251,0.751,125.008,210627,4
1,6pGUGTIaZ1H4jKHIL4Fged,Wild Strawberries,PNAU,0,2009-01-01,0.647,0.933,7,-4.056,1,0.000351,0.00277,0.334,0.332,119.921,235107,4
2,09TcIuH1ZO7i4vicWKoaN2,Papaoutai,Stromae,0,2013-01-01,0.733,0.818,10,-7.222,0,0.0241,0.0,0.0636,0.253,116.019,232147,4
3,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Dave Stewart,82,1983-01-04,0.692,0.711,0,-7.498,0,0.225,0.0,0.12,0.875,125.135,216933,4
4,3w2GGz0HjIu9OcWXINRFJR,Rock and Roll - 1990 Remaster,Led Zeppelin,3,1971-11-08,0.327,0.895,9,-7.428,1,0.000564,0.0159,0.104,0.898,169.39,219800,4
5,4X4tgBEUiT6WqB2oTJ5ynH,Talk Dirty (feat. 2 Chainz),2 Chainz,54,2013-09-10,0.76,0.652,6,-7.321,1,0.0348,0.0,0.307,0.759,100.315,177685,4
6,36pLU2ywVeBKEF0rrKtmCB,La La La,Sam Smith,62,2014-01-01,0.772,0.65,6,-5.202,0,0.107,1.13e-06,0.0905,0.262,125.082,222200,4
7,0BBZuOGGBj9u4X3rAfmae8,Play Hard (feat. Ne-Yo & Akon),David Guetta,54,2011-08-26,0.691,0.921,8,-1.702,0,0.173,0.0,0.331,0.8,130.072,201000,4
8,1obZSxOoO12yWkwY1kY72N,Feel This Moment (feat. Christina Aguilera),Christina Aguilera,56,2012,0.673,0.758,7,-3.632,1,0.039,0.0,0.341,0.542,135.956,229507,4
9,1a1r5s7ivXUVQQrIvo5VSs,Love Me Again,John Newman,0,2013-01-01,0.5,0.892,2,-4.714,0,0.00445,0.000422,0.0969,0.233,126.019,239894,4
10,1mz9ZrRYu3EPVg9ZHFtjjf,A Little Party Never Killed Nobody (All We Got),GoonRock,56,2013-01-01,0.763,0.653,5,-5.05,0,0.00876,5.46e-06,0.0854,0.477,130.025,240907,4
11,1gYMxXXGANfGIGXDFf9Czv,We Found Love,Calvin Harris,0,2011-11-18,0.75,0.756,1,-4.45,1,0.0187,0.00125,0.196,0.6,127.992,215227,4
12,0sooJd5WbNnnz5k6yO7FIQ,Pompeii,Bastille,0,2013-01-01,0.682,0.714,9,-6.306,1,0.074,0.0,0.278,0.581,127.443,214148,4
13,6mnjcTmK8TewHfyOp3fC9C,Die Young,Kesha,0,2012-11-30,0.711,0.7,1,-4.805,0,0.00498,0.000125,0.215,0.801,128.001,211920,4
14,0wJJhRgdHhT93Z3iWdMB0T,Hymn,Kesha,0,2017-08-03,0.488,0.538,6,-4.974,1,0.147,0.0,0.305,0.38,67.037,205600,4
15,2GgxS8bUT5G25QJTsfSv0R,Burn,Ellie Goulding,71,2014-01-01,0.559,0.777,1,-5.031,1,0.31,0.0,0.105,0.329,87.016,231212,4
16,28GieRAflAHypFfEimSaxa,Animals - Extended,Martin Garrix,0,2013-01-01,0.673,0.853,1,-6.451,1,0.00171,0.724,0.39,0.0382,128.015,303827,4
17,6BnONjR7itGMEqwxKTIlRM,Safe And Sound,Capital Cities,0,2013,0.653,0.822,0,-4.857,1,0.00021,0.0047,0.0838,0.762,117.949,192790,5
18,0JhKJg5ejeQ8jq89UQtnw8,Levels - Radio Edit,Avicii,0,2011-10-28,0.62,0.881,1,-5.851,0,0.0585,0.714,0.311,0.415,126.035,199904,4
19,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),Sia,79,2012-12-07,0.604,0.787,0,-3.674,0,0.0679,0.15,0.127,0.301,126.062,245040,4
20,5HuqzFfq2ulY1iBAW5CxLe,Rather Be (feat. Jess Glynne),Jess Glynne,51,2015,0.799,0.586,11,-6.735,1,0.162,2.03e-06,0.193,0.549,120.97,227833,4
21,4jay2G7QI61dlPd8qKy5BP,Hey Now (feat. Kyle) - Single Mix,KYLE,25,2013-05-31,0.712,0.957,0,-1.923,1,0.00552,1.77e-06,0.103,0.703,128.039,187507,4
22,5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,Trevor Guthrie,65,2013-05-03,0.551,0.833,8,-5.217,1,0.0391,2.77e-06,0.0632,0.145,129.885,204360,5
23,55h7vJchibLdUkxdlX3fK7,Treasure,Bruno Mars,78,2012-12-07,0.874,0.692,5,-5.28,0,0.0412,7.24e-05,0.324,0.937,116.017,178560,4
24,1mATmqAUKqG57iWjGE1nRa,I Need Your Love,Ellie Goulding,0,2012-01-01,0.692,0.865,8,-4.939,1,0.385,0.0,0.106,0.62,124.987,234809,4
25,3tgZ9vmhuAY9wEoNUJskzV,Timber (feat. Ke$ha),Kesha,62,2012,0.589,0.966,11,-4.106,1,0.03,0.0,0.147,0.802,129.983,204200,4
26,4ot2lykiAQeZC1GAnNQNJ4,The Other Side,Jason Derulo,53,2013-09-10,0.561,0.836,9,-3.939,1,0.0525,0.0,0.136,0.517,127.923,226987,4
27,15iosIuxC3C53BgsM5Uggs,All Night,Icona Pop,61,2013-08-27,0.6,0.905,1,-3.41,0,0.00274,0.0,0.831,0.636,124.032,187027,4
28,3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,74,2009-03-30,0.72,0.672,7,-6.852,1,0.009,0.0,0.232,0.705,124.986,204640,4
29,3yvZ1VUso9Xi7EvIyLaj4o,Royals,Lorde,0,2013-01-01,0.636,0.436,7,-9.524,1,0.112,0.0,0.135,0.331,84.804,190185,4
30,1Ozm60BmF5AUjqVSb9FJRC,Danza Kuduro,Don Omar,0,2011-01-01,0.696,0.896,0,-6.049,1,0.0834,0.0,0.038,0.887,130.091,199333,4
31,1a5XzsdDDWR7HMwvmXtNlB,She Makes Me Go - Radio Edit,Sean Paul,0,2013-01-01,0.705,0.897,2,-2.988,0,0.0783,3.24e-06,0.202,0.534,133.013,178280,4
32,6xCNYRfzZtoQRo1xruPmNq,Problem,Iggy Azalea,0,2014-08-22,0.66,0.805,1,-5.352,0,0.0192,8.83e-06,0.159,0.625,103.009,193920,4
33,2Zj4FUsMtu9PMuJsHbGbdv,Applause,Lady Gaga,0,2013-01-01,0.669,0.78,7,-4.287,0,0.0265,1.63e-06,0.143,0.738,139.945,212333,4
34,24LS4lQShWyixJ0ZrJXfJ5,Sweet Nothing (feat. Florence Welch),Florence Welch,72,2012-10-29,0.573,0.929,8,-3.942,0,0.197,0.000112,0.0567,0.582,127.934,212560,4
35,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,85,2012-12-07,0.726,0.698,5,-4.165,1,0.049,0.0,0.309,0.867,143.994,233478,4
36,1SgdUjvppHnIp6L7DZSnwc,She Wolf (Falling to Pieces) [feat. Sia],Sia,67,2012-12-07,0.492,0.857,7,-2.634,1,0.0841,7.82e-06,0.344,0.393,129.973,222500,4
37,1rhXXcrYp9RRObN5gsmqCU,I Love It (feat. Charli XCX),Charli XCX,58,2013-08-27,0.711,0.906,8,-2.671,1,0.00952,1.64e-05,0.153,0.824,125.916,157153,4
38,3raIDwS1IWxjBq48cE4E8h,Troublemaker (feat. Flo Rida),Flo Rida,0,2012,0.762,0.863,0,-3.689,0,0.015,0.0,0.125,0.965,106.008,185587,4
39,1PKnaWkakd5CBjNv8NyaSK,Gangnam Style,PSY,0,2012-01-01,0.725,0.937,11,-2.881,0,0.00425,0.0,0.0914,0.758,132.084,219493,4
40,7DFNE7NO0raLIUbgzY2rzm,Let Her Go,Passenger,74,2012-11-05,0.509,0.538,7,-7.335,1,0.385,0.0,0.104,0.244,75.089,252867,4
41,3gNNXc7GUgKRPR15W77eDR,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],Wankelmut,0,2012-06-04,0.821,0.676,3,-6.366,0,0.187,0.0001,0.0904,0.559,119.012,213187,4
42,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,79,2012-10-29,0.707,0.924,7,-2.842,1,0.000972,0.00703,0.204,0.919,127.937,206413,4
43,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,OneRepublic,75,2014-01-01,0.664,0.705,1,-4.972,0,0.0654,0.0,0.115,0.477,122.017,257840,4
44,4W9KBjqf2lyUF6MdX0vsJm,Get Up (Rattle) - Vocal Edit,Far East Movement,38,2013-01-14,0.801,0.985,7,-2.69,1,0.0205,6.86e-06,0.296,0.722,127.99,166933,4
45,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,84,2012-12-07,0.612,0.28,0,-8.648,1,0.932,0.0,0.088,0.387,72.795,213827,4
46,2Qu4snHWjiF1bIIggf3R8i,Crazy Kids,Kesha,0,2012-11-30,0.742,0.706,0,-4.6,0,0.0141,0.00568,0.133,0.478,128.03,230747,4
47,6hp3KubrbcERP2g8ude9jR,Bella Vita - DJ Antoine vs. Mad Mark 2K13 Radio Edit,DJ Antoine,46,2013-01-25,0.722,0.844,10,-5.015,1,0.0138,0.0,0.166,0.563,125.038,203820,4
48,5yVIlYEHZxQVLyInCdldoS,Impossible,James Arthur,77,2013-11-04,0.376,0.695,0,-4.782,0,0.135,0.0,0.11,0.302,169.533,209440,4
49,5la4dy8Tc1M6X6BanOHZ2H,Trumpsta - Djuro Remix,Treyy G,33,2012-10-22,0.958,0.539,1,-7.597,1,0.000723,0.744,0.134,0.211,128.0,258750,4
50,0ZAqidNny4qh1RwM6LjOir,Dear Darlin',Olly Murs,0,2012,0.514,0.828,11,-4.672,0,0.00626,8.73e-06,0.119,0.34,124.008,206373,4
51,4bT2zLVv2T4GiK9q9KtI0v,Stay The Night - Featuring Hayley Williams Of Paramore,Hayley Williams,63,2014-01-01,0.596,0.738,8,-3.109,1,0.109,0.0,0.0947,0.461,127.961,217347,4
52,1Mx97utPpQdM4shyKXLfDp,Fire Fly,Childish Gambino,0,2011-11-15,0.672,0.889,11,-3.902,0,0.167,0.0,0.314,0.479,87.47,203547,4
53,3PMlBjVjaNHytufQltTaZr,It's Alright - The Guvnor Mix,East 17,0,1993-02-12,0.612,0.934,5,-4.767,0,0.0197,0.0,0.12,0.391,129.941,280961,4
54,6UdCTwbVAvNqbWyZKZiRWL,My Generation - Original Mono Version,The Who,0,1965-12-03,0.332,0.822,0,-6.558,0,0.165,9.33e-05,0.161,0.745,96.253,197320,4
55,3AzVdNe7tCYbjjRzQyVLbN,Bilder im Kopf,Sido,61,2012-01-01,0.7,0.829,0,-5.418,1,0.0823,0.0,0.323,0.892,90.048,238560,4
56,2JQkq0krSQHMIiLURIum2j,Fiesta - Michael Mind Project Video Edit,Michael Mind Project,37,2012-09-23,0.544,0.923,6,-5.594,1,0.0159,0.0,0.336,0.779,128.326,191007,4
57,2sBWCCylFvS2wEIaW4NTv8,Reload - Vocal Version / Radio Edit,John Martin,0,2013-01-01,0.487,0.737,4,-4.629,0,0.0762,1.12e-06,0.0602,0.404,128.054,221280,4
58,5Ue25r0VGvZR7vaw3iB0gZ,Turn All the Lights On (feat. Ne-Yo),Ne-Yo,2,2011-12-02,0.697,0.807,6,-3.049,0,0.0382,0.0,0.471,0.732,127.01,216440,4
59,0BOKPwDkzLW9cmdgPhaXiF,Everybody - Radio Edit,Tony T,30,2013-06-28,0.76,0.837,5,-2.782,0,0.11,1.59e-05,0.0615,0.701,127.967,179789,4
60,3CT1nhEnqol4rHIdwD7Rr7,Lila Wolken,Miss Platnum,1,2012-09-14,0.543,0.676,1,-6.431,1,0.185,0.0,0.301,0.166,143.887,228053,4
61,0pJV5fExkPQosiiDp4OvUj,Summer Jam,U-Jean,61,2012-08-24,0.747,0.716,1,-5.152,0,0.0828,7.59e-06,0.0773,0.849,128.001,182657,4
62,0IpiiTfaDSiqpYg9MlBxw4,This Is Nightlife - Video Edit,ItaloBrothers,0,2013-03-22,0.642,0.784,11,-5.286,0,0.0271,3.03e-05,0.308,0.877,128.004,162000,4
63,6XcUVZGPkR1rPMkXQz5bBk,All The Time (feat. Rameez) [Radio Version],Rameez,0,2012,0.762,0.737,9,-3.904,1,0.038,0.0,0.063,0.76,130.016,171874,4
64,6DCFfWMAUH6hfQiGQ44OPe,Single Ladies - Remady 2K13 Radio Edit,J-Son,33,2013-08-05,0.704,0.811,4,-3.011,0,0.00743,0.0,0.27,0.795,128.002,221387,4
65,2toXFMUY2drm8KRillUHpA,Schönste Zeit,Bosse,0,2013-01-01,0.673,0.831,8,-5.178,1,0.123,0.0,0.209,0.534,121.0,232320,4
66,6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),Sirah,70,2011-12-27,0.716,0.972,7,-2.302,1,0.0145,3.22e-05,0.317,0.576,110.026,215253,4
67,22W1OZtniQZgKQa3wnqZje,Sky Is the Limit,Mad Mark,47,2013-01-25,0.692,0.712,9,-5.716,0,0.0251,0.0,0.0716,0.503,127.981,277799,4
68,6npdnHdsDdRs9wZPMV8kaB,Strand,Yasha,0,2013-07-26,0.653,0.545,6,-8.274,1,0.0846,0.000265,0.155,0.465,128.968,211027,4
69,0VGrgE7GbWaINRnh1bR4k9,Clarity,Foxes,0,2012-01-01,0.523,0.78,8,-3.378,1,0.0376,0.0,0.0751,0.187,128.003,271427,4
70,4lAdOkj9Pj1952EYIKZmxg,C'Mon,Kesha,0,2012-11-30,0.558,0.781,1,-5.448,0,0.00657,0.00144,0.102,0.286,126.025,214333,4
71,3H2Fi9vc0vY61drCvFBa23,Million Voices,Otto Knows,37,2013-01-01,0.597,0.719,3,-7.272,1,0.00504,0.153,0.0677,0.254,125.972,355545,4
72,0bLFr9Lg9cKIMQV9hvHg8m,Ma chérie - DJ Antoine vs Mad Mark 2k12 Radio Edit,The Beat Shakers,0,2010,0.777,0.587,5,-5.023,0,0.0316,7.12e-05,0.0416,0.857,127.966,191080,4
73,2GL7gMtjLgbttGGCrUqeTd,One Life (feat. Kelly Rowland) - Radio Edit,Kelly Rowland,27,2013-08-05,0.472,0.879,1,-1.723,0,0.0698,0.0,0.259,0.403,90.074,210320,4
74,1oHxIPqJyvAYHy0PVrDU98,Drinking from the Bottle (feat. Tinie Tempah),Tinie Tempah,62,2012-10-29,0.665,0.886,9,-4.175,0,0.0469,6.24e-05,0.0525,0.53,128.062,240347,4
75,0pDYeia7ZXB8kbCuSc5hKp,"Watch Out For This (Bumaye) [feat. Busy Signal, The Flexican & FS Green]",The Flexican,0,2013-04-12,0.828,0.755,10,-4.116,0,0.0202,9.61e-06,0.0625,0.862,108.056,269147,4
76,05q207shONzq488RXdV0S1,Halt dein Maul,Y-Titty,49,2014-01-01,0.558,0.8,9,-3.776,1,0.0104,0.0,0.234,0.812,150.068,218093,4
77,16lMe3mw46b7QRqO4eIdCZ,Touch the Sky (feat. DJ Ammo),DJ Ammo,18,2012-03-30,0.793,0.913,5,-5.324,0,0.00783,0.0761,0.246,0.681,129.99,232533,4
78,3Z0KOu0VhHD9djitsBx1BR,One Night In Ibiza - Radio Mix feat Patrick Miller,Evelyn,5,2011-10-01,0.711,0.916,2,-4.493,1,0.012,9.79e-06,0.154,0.454,127.006,169355,4
79,50kj6mfIMyySqjssvapXn3,Not All About The Money (Radio Edit) [feat. Timbaland & Grooya],Grooya,19,2012-07-30,0.725,0.921,1,-5.498,0,0.139,0.0,0.277,0.92,131.608,190494,4
80,0BUI6QztiVlo6GK32zYW5K,Brand New Day - Radio Mix,Mike Candys feat. Evelyn & Carlprit,27,2013-03-15,0.646,0.892,6,-2.681,0,0.0362,0.0,0.176,0.513,127.962,167143,4
81,73htmdTpGdBPAhHdpEblRU,House Party - Radio Edit,U-Jean,23,2014-02-03,0.699,0.915,10,-3.382,0,0.0704,0.0,0.169,0.775,127.968,206787,4
82,5iZVTYv8j4nyaNwlzf0T7H,V.I.P. (feat. The Product G&B),The Product G&B,0,2015-05-08,0.888,0.667,0,-6.374,1,0.0569,0.0,0.119,0.745,110.042,264284,4
83,6ZqZKF6iyaVOFwjk5ILoyq,Hey Hey Hey (Pop Another Bottle) (feat. Swift K.I.D & Dev),Dev,43,2012-03-30,0.843,0.834,5,-5.427,0,0.0624,0.0,0.897,0.969,128.025,185649,4
84,4cdibe2Gw6OipksnOAZyQF,Living in Stereo - Video Edit,R.I.O.,0,2013-06-07,0.697,0.869,0,-5.155,0,0.13,0.0,0.306,0.709,127.915,190485,4
85,21nFIDqoD1L7ELsprVSzOR,Rack City,Tyga,62,2012-01-01,0.929,0.339,1,-10.881,1,0.0373,1.96e-05,0.187,0.273,98.986,203200,4
86,62pIfDe2RdhUfYmRWdo9ZJ,Tacatà - Radio Edit,Tacabro,46,2012-04-09,0.812,0.857,4,-6.034,1,0.0083,0.0,0.354,0.651,126.951,210000,4
87,1UjgPHpST8aSMvZrMWAH3r,The Riddle Anthem - Radio Edit,Mike Candys,35,2013-03-25,0.653,0.789,6,-5.026,0,0.0137,3.09e-05,0.374,0.593,127.013,171533,4
88,0q1KvQDZEN2JmmmYWXOhtM,Don't Stop the Dancing - Video Edit,Carlprit,0,2013-09-16,0.624,0.951,4,-4.374,1,0.0199,0.0,0.17,0.595,127.938,184613,4
89,7ggU8237ZuzJxy4aVBGnmG,Meet Me in Paris - Radio Edit,Mad Mark,13,2014-02-17,0.729,0.732,10,-4.303,1,0.0106,0.0,0.0951,0.547,127.914,200920,4
90,3O6xjfDP08rqcfqMD7lnEg,Disco Pogo - Atzen Musik Mix,Manny Marc,36,2010-06-07,0.654,0.771,11,-4.844,0,0.00898,0.0,0.0966,0.286,131.876,204115,4
91,0aBKFfdyOD1Ttvgv0cfjjJ,More - RedOne Jimmy Joker Remix,Usher,68,2010-11-22,0.551,0.893,7,-2.628,1,0.00166,0.0,0.348,0.794,125.083,219987,4
92,4CPygBmg8tShp6vHxf9ntz,Turn This Club Around (feat. U-Jean) - Video Edit,U-Jean,0,2011-12-02,0.61,0.843,0,-4.894,1,0.000118,0.000392,0.373,0.916,127.981,201459,4
93,2ta32gI6EPiCgnrOXnslOm,Morgens immer müde - Single Version,Laing,12,2012-01-01,0.93,0.584,6,-8.688,1,0.0197,0.00227,0.102,0.923,130.024,203240,4
94,3TD21S7DgPAsQFsdAOE8zP,Higher Ground - Flamemakers Radio Edit,FlameMakers,14,2012-04-05,0.573,0.817,2,-5.51,1,0.0199,0.0,0.69,0.503,128.023,178321,4
95,2UT8Re2t44hoUYCKJcOdqn,My Party (Radio Version),Rameez,31,2012-04-27,0.732,0.772,5,-5.779,0,0.0209,0.00152,0.878,0.573,128.038,180000,4
96,7g9UjIFjs7KihId4XgIWQI,Ebony Eyes (feat. A-Class & Sean Paul) - Original Edit,Sean Paul,32,2015-07-10,0.693,0.921,1,-3.457,0,0.136,0.0,0.591,0.651,122.134,196617,4
97,0zQXwzM2gtGfClqBBTsKXp,Wicked Wonderland,Tungevaag,47,2014-07-01,0.699,0.812,6,-5.772,0,0.00461,0.0161,0.397,0.749,127.916,217270,4
98,3V3BtIfN5FwhnnaV5a6xAu,Freed From Desire - Radio Edit,Fun[k]House,32,2013-07-22,0.672,0.899,0,-4.197,1,0.00321,1.96e-05,0.34,0.488,127.967,183089,4
99,0dZ5AOJd3E9SUrPeKYeMbK,Boom (feat. Carlprit) - Video Edit,Carlprit,0,2012-12-21,0.557,0.77,11,-7.084,0,0.0262,4.08e-06,0.119,0.342,149.964,191170,4
100,79MkbP0nYwH5LG9fzwuCjZ,Animal (feat. U-Jean) - Video Edit,U-Jean,28,2012-07-13,0.62,0.865,0,-4.697,0,0.00929,0.0,0.453,0.555,128.037,212467,4
101,3nay4trOaT3jnPCreU5BIO,Bring Back The Love - Radio Edit,Jenson Vaughan,3,2013-04-22,0.606,0.816,5,-3.787,1,0.0109,5.8e-05,0.223,0.476,127.982,196293,4
102,2fbXJ0VpxhW7j0qcg1DnoZ,Big Jet Plane,Angus & Julia Stone,61,2010-03-12,0.766,0.376,10,-8.622,0,0.252,0.00861,0.0908,0.257,109.944,239120,4
103,3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,77,2007-12-14,0.763,0.803,1,-3.713,1,0.0709,0.285,0.348,0.561,103.04,229640,3
104,5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,Britney Spears,66,2011-03-28,0.696,0.546,5,-6.55,1,0.00379,3.8e-06,0.332,0.787,130.002,210267,4
105,33CB8obztQNidFDbO6Z1Wl,Boys Boys Boys,Lady Gaga,45,2008-01-01,0.725,0.662,9,-5.068,1,0.0144,0.0,0.0996,0.814,122.989,200813,4
106,61S0mEfdRtJ62Fc7fPqx0U,Feeling Good,Nina Simone,0,1965-06,0.399,0.326,7,-9.239,0,0.864,0.0,0.191,0.546,79.206,174000,4
107,3lEL5rTa86urrKRRunT6Lr,Sunshine (Fly So High) - 2012 Radio Mix,Sandra Wild,21,2012-06-15,0.653,0.953,5,-4.307,0,0.12,0.0139,0.137,0.46,129.055,167398,4
108,7MLSUbB20MvCmqDgL2gCco,Glorious - Video Edit,Cascada,22,2013-03-08,0.564,0.856,7,-5.075,0,0.00314,3.74e-05,0.311,0.319,127.983,207600,4
109,0ELV9UkTP2505QXAsoM0iI,Vamos a la Playa - Radio Edit,Loona,0,2013-06-29,0.7,0.959,9,-4.483,1,0.103,0.0,0.404,0.877,131.005,177939,4
110,3eqeE039Sa2bOSQl06F3nf,More Than Friends (feat. Daddy Yankee),Daddy Yankee,0,2013-05-31,0.799,0.787,11,-5.02,1,0.0241,0.00053,0.409,0.962,128.033,237800,4
111,3itAdIDLIwKskzx3bRIKrx,Welcome To St. Tropez - DJ Antoine vs Mad Mark Radio Edit,Kalenna,36,2011-05-27,0.77,0.771,0,-4.794,0,0.00673,0.0,0.323,0.703,124.994,194583,4
112,59JayqW5h9kyhLEcCTwPRX,Hey Mamma - Radio Edit,Sunstroke Project,0,2017-02-20,0.833,0.806,10,-5.946,0,0.231,0.00944,0.0681,0.64,110.098,179625,4
113,3JOVTQ5h8HGFnDdp4VT3MP,Mad World (Feat. Michael Andrews),Michael Andrews,67,2001-01-01,0.345,0.0581,3,-17.217,1,0.976,0.000366,0.103,0.304,174.117,189507,4
114,1PbsliSdEPxPRqtsrKFzOR,Fly With Me,Artsvik,0,2017-03-29,0.579,0.803,4,-4.893,0,0.79,0.0582,0.0813,0.396,180.03,179134,4
115,5OW1Zo95O1j4gJYk7Lafbk,Echoes,The Rapture,0,2003-01-01,0.603,0.946,8,-3.369,0,0.000335,0.0604,0.0936,0.3,133.986,186520,4
116,6Rcl83L6fCXbdJPSG5HAQh,Arsonist's Lullabye,Hozier,0,2013,0.409,0.417,6,-9.038,0,0.588,0.0627,0.124,0.186,130.112,266613,4
117,4Vc3bzFxXdrABa2DxgyCMT,Work Song,Hozier,62,2014-10-07,0.531,0.359,10,-7.672,1,0.749,0.0,0.112,0.254,121.249,229720,4
118,37lYrZzmbRiEySPGkiGjXA,Fairytale,Alexander Rybak,0,2009-01-12,0.573,0.785,2,-5.362,0,0.619,3.69e-05,0.278,0.688,108.003,182600,4
119,58erMXiJBLy1URLSXguVNw,Origo,Pápai Joci,40,2017-01-04,0.596,0.733,9,-6.513,0,0.479,0.0,0.29,0.375,107.862,203889,4
120,2qUjP7g8WY3fzBCNTELwjy,Great Southern Land,ICEHOUSE,0,2011-08-26,0.717,0.837,9,-5.641,1,0.244,0.000145,0.067,0.468,120.142,317200,4
121,6ytBxmixhkR4PZ5wNS57dD,Four Seasons In One Day,Crowded House,29,2010-01-01,0.495,0.373,7,-12.132,1,0.821,6.75e-05,0.0769,0.486,89.834,167657,4
122,67xHrhdRPmr0iwt9oX6RVk,The Walk - Remastered Version,Dave Stewart,26,1983-01-04,0.575,0.692,8,-6.624,0,0.0322,9.16e-06,0.112,0.277,125.191,283267,4
123,7qm1JpihtROAIU1XpvqYHS,Human - Edit,The Human League,59,1988,0.636,0.559,8,-10.313,1,0.0562,0.000754,0.0562,0.512,101.4,228867,4
124,4rex1k9pBVFaIVKBBssZzi,Chameleon,PNAU,0,2016-11-04,0.718,0.934,4,-3.153,1,0.00149,0.000131,0.324,0.239,119.989,198021,4
125,1vDMGBzqLJWZC5UzePDURw,You've Got Time,Regina Spektor,51,2013-07-05,0.321,0.955,10,-2.749,0,0.00464,0.00897,0.269,0.331,167.467,189480,4
126,2jItmTTkIL6SkvABXsTaYT,Love Is A Stranger - Remastered Version,Dave Stewart,52,1983-01-04,0.781,0.648,5,-8.216,1,0.00761,0.0,0.132,0.546,121.93,224773,4
127,1mX6SYJ1ZpcoxQUiER8wOI,SING,My Chemical Romance,60,2010-11-05,0.606,0.942,2,-3.618,1,0.000233,7.07e-06,0.106,0.373,110.98,270387,4
128,4ptZtGRf730xEEBtmmt1dh,I've Got An Angel - Remastered Version,Dave Stewart,28,1983-01-04,0.679,0.902,0,-8.395,1,0.015,0.00534,0.052,0.627,107.043,165400,4
129,2XYKeBHVK3bN1eZmAz3xzL,Chompy's Paradise,BADBADNOTGOOD,7,2016-07-08,0.485,0.473,3,-9.545,1,0.5,0.948,0.127,0.115,114.341,231682,4
130,478MUVateeBsNeJlUAMU6V,Wrap It Up - Remastered Version,Dave Stewart,26,1983-01-04,0.732,0.745,0,-8.111,1,0.0218,4.35e-05,0.666,0.806,130.478,214520,4
131,3tj2nDUnWlvmArKqzsdTDb,I Could Give You (A Mirror) - Remastered Version,Dave Stewart,29,1983-01-04,0.668,0.533,5,-11.124,0,0.0142,1.07e-06,0.412,0.87,131.939,230547,4
132,3fQWooU0XvlM8dx6ueryFf,Jennifer - Remastered Version,Dave Stewart,36,1983-01-04,0.657,0.487,5,-12.23,0,0.0121,0.432,0.482,0.152,121.111,310400,4
133,1jMVFrhcumqrnpwHFmKfdw,This Is The House - Remastered Version,Dave Stewart,29,1983-01-04,0.769,0.891,11,-7.56,1,0.106,0.078,0.157,0.929,132.088,301587,4
134,1xb5aS8n5nOlX5JHNXsPQE,Redbone,Childish Gambino,0,2016-12-02,0.746,0.345,1,-10.963,1,0.183,0.00367,0.121,0.598,160.036,326933,4
135,0mbp865lIuiqKQRSD4tASg,Somebody Told Me - Remastered Version,Dave Stewart,28,1983-01-04,0.677,0.636,5,-12.043,0,0.00725,0.000329,0.266,0.697,77.931,209013,4
136,6ScKOctGM2r8joAox3mzZc,Home Is Where the Heart Is - Remastered Version,Dave Stewart,22,1983-01-04,0.796,0.575,0,-12.234,1,0.096,0.00102,0.183,0.939,160.747,181400,4
137,6GSUzpXqFpzsvxUAGK4ALl,Baby's Gone Blue - Remastered Version,Dave Stewart,21,1983-01-04,0.727,0.93,0,-6.633,1,0.00357,0.574,0.423,0.343,120.773,257253,4
138,0imYRG0WKxUOOcqBu3VX10,Sweet Dreams (Are Made of This) - Hot Remix / Remastered Version,Dave Stewart,47,1983-01-04,0.746,0.928,8,-3.881,1,0.0302,0.000244,0.104,0.827,125.508,319480,4
139,4ZA3wwFbr5Thu8b1OvcKUB,Satellite Of Love - Remastered Version,Dave Stewart,21,1983-01-04,0.225,0.615,0,-10.514,1,0.00384,0.0,0.169,0.117,151.664,276093,4
140,4WX7SQd1rvdZaFlnIUaSpj,2012 (If the World Would End) - Radio Mix,Patrick Miller,57,2012-03-23,0.738,0.846,9,-5.416,1,0.115,0.0,0.0946,0.398,127.975,166963,4
141,5myq1sZmpLWsdTxhoQYkxA,Gravity,Hovig,0,2017-03-28,0.5,0.738,10,-5.949,0,0.0167,0.0,0.108,0.773,75.135,179961,4
142,0TvPMd75ONLQC710CfVoXx,I'm in Love With the DJ - Video Edit,Manian,0,2013-02-15,0.711,0.752,6,-5.745,0,0.00615,7.24e-06,0.0564,0.619,127.947,210000,4
