,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
76,5WZGUtMLcqOMPem9J7PzVs,Change,The War On Drugs,59,2021-10-26,0.605,0.731,10,-6.938,1,0.00391,0.25,0.368,0.638,123.986,364333,4
77,1R55n99g8kTbwWSk45HLmb,Killer,CHVRCHES,49,2021-10-29,0.475,0.849,6,-6.682,0,0.0541,0.229,0.122,0.638,92.892,200717,4
78,41xg3SjdwFyAp0kao72944,Someday,Alabama Shakes,12,2015,0.458,0.436,9,-6.399,1,0.29,0.662,0.107,0.217,118.017,199027,3
79,5y2tmk9OE1tcoB6xYCGVBo,Feels Right,Chris James,37,2021-11-05,0.379,0.474,11,-8.84,1,0.53,0.0051,0.0971,0.374,95.667,213281,4
80,5goZCkRmpk5tWTX3Af6XRL,Teenage Dirtbag (feat. chloe moriondo),chloe moriondo,62,2021-10-22,0.367,0.373,8,-9.296,1,0.61,0.0,0.135,0.476,94.182,199688,1
81,4M7JQY1479xHdY2i53m4kS,Secrets,Bayuk,25,2021-11-12,0.555,0.348,6,-8.787,0,0.555,0.000848,0.388,0.223,95.937,189226,4
82,77fRc8iT858bzRdcR4k8T8,Glory,Snail Mail,61,2021-11-05,0.609,0.809,11,-4.972,0,0.00386,0.00296,0.349,0.763,118.04,140760,4
83,7DuUnmiBp8C2bXY6V6QN0r,Thumbs Again,Lucy Dacus,53,2021-11-10,0.53,0.325,10,-12.455,1,0.795,0.00424,0.0946,0.295,133.055,279133,4
84,1RKAOxK0W1Ehcrk9HOKAvn,Five Feathers,All The Luck In The World,35,2021-11-12,0.533,0.39,0,-12.913,1,0.0553,0.637,0.0974,0.156,94.982,223528,3
85,4sIJmkYCmaBFvavW96Yfpb,ALYGATYR,Kasabian,60,2021-10-26,0.378,0.914,4,-4.167,0,0.000104,0.0,0.374,0.541,128.058,203277,4
86,0Q5DNqUE0iyCRkEEeKsTZs,shouldn't have dropped again,url,30,2021-11-12,0.335,0.737,11,-7.131,0,0.0215,0.00471,0.189,0.557,65.402,166077,4
87,1olH7kbOio6gHNc6TVqDFr,Far Away,Nomuel,30,2021-10-29,0.55,0.576,7,-9.395,1,0.465,0.166,0.103,0.116,151.863,211579,4
88,7xW3rU5rzv4ghw0h8APxuH,MESS U MADE,MICHELLE,58,2021-10-27,0.674,0.366,4,-6.539,1,0.341,7.3e-06,0.125,0.346,126.994,168543,3
89,3OSgKpb2c1VbFqDOqiz8tZ,Oxygen,Beach Bunny,41,2021-10-29,0.424,0.943,6,-5.435,1,0.00108,0.0,0.279,0.521,163.937,186147,4
