,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
25,4eH8TpawYJMjcDvC0LDHYv,You've Got The Love,Florence + The Machine,0,2010-01-01,0.571,0.698,6,-4.747,1,0.00593,0.0,0.0992,0.423,109.867,168667,4
26,3wOxN0ehfYV02IaV7mNZSi,Pilot,The Notwist,0,2002-01-14,0.693,0.592,4,-11.46,0,0.00354,0.227,0.131,0.958,132.981,268533,4
27,6pkv89yzv9kw6Vxhz8nSIH,The Passenger,Iggy Pop,48,2005,0.481,0.922,0,-3.439,1,0.0282,6.93e-06,0.536,0.709,134.785,280827,4
28,70WyPf8WtXvG3CgeTZZWz6,Nantes,Beirut,0,2007-10-08,0.541,0.533,6,-9.575,1,0.786,0.0102,0.138,0.642,131.147,230200,4
29,6mcxQ1Y3uQRU0IHsvdNLH1,Where Is My Mind?,Pixies,3,1988,0.518,0.436,4,-14.134,1,0.0157,0.000621,0.079,0.27,80.88,236973,4
30,4TOm6L5Wi0rIJisRmQenan,Früher war ich meistens traurig,Herrenmagazin,48,2008-06-13,0.382,0.938,6,-6.669,1,0.000721,0.00435,0.0955,0.346,169.002,220160,4
31,3jQyadhLTxpxadQlkFh2b8,Heartbeats,José González,65,2003,0.394,0.151,3,-16.748,1,0.976,0.739,0.0664,0.31,178.051,160240,4
32,2bcwmJcNgARW2qhOkj0BJs,Zombi,Kante,38,2004-08-20,0.526,0.665,6,-6.724,0,0.032,0.00541,0.0742,0.784,173.459,272547,4
33,5TciEAVuKp0SxoFmGBrpVQ,Wunderbaren Jahren,Sportfreunde Stiller,0,2000-01-01,0.559,0.965,7,-3.225,1,0.173,0.0,0.212,0.405,117.1,202160,4
34,6bS7DqTuzrpkluB7boWmw2,America,Razorlight,69,2006-01-01,0.447,0.568,2,-4.975,1,0.295,3.26e-06,0.355,0.149,90.933,249760,4
35,4juzduULFJiZVIcrC1tkxE,Banquet,Bloc Party,65,2005-02-02,0.575,0.936,10,-4.913,0,0.000128,0.0146,0.0828,0.879,150.234,201360,4
36,01wsKcJ8ptqUmatpJlEGYj,Ready to Start,Arcade Fire,56,2010-08-02,0.282,0.932,9,-4.701,1,0.12,0.0335,0.0692,0.536,190.08,255893,4
37,5BncQXZqKNmcoy6TRN0IYi,Dance With Somebody - Radio Version,Mando Diao,60,2009-01-01,0.552,0.899,1,-4.03,0,0.00206,0.0,0.15,0.609,150.032,241520,4
38,67Hna13dNDkZvBpTXRIaOJ,Teardrop,Massive Attack,69,1998-01-01,0.615,0.419,11,-8.8,0,0.0173,0.497,0.135,0.216,76.997,330773,4
39,6ZygaqgtPkiahkiYJhYWhn,Seaside,The Kooks,65,2006-01-01,0.629,0.422,10,-8.542,0,0.705,0.0,0.124,0.325,129.456,99227,4
40,41X9To0bQ4fpoSRri4NHiI,Seasons (Waiting On You),Future Islands,1,2014-03-24,0.498,0.721,10,-5.232,1,0.136,0.7,0.0933,0.589,140.027,226440,4
41,4z88dsPMPlCPakuhBYkcuP,Munich,Editors,0,2005-07-25,0.175,0.875,7,-4.383,0,0.000551,0.0347,0.324,0.394,149.366,226427,4
42,4qQ9zZyb8XmauE1PAymV1o,Fireworks,Beat!Beat!Beat!,0,2011-08-05,0.655,0.751,3,-6.659,0,0.0024,0.0413,0.0916,0.739,139.908,214240,4
43,2JO3HwMRPeya8bXbtbyPcf,Love Will Tear Us Apart,Joy Division,67,2008-03-20,0.443,0.956,2,-6.198,1,5.24e-05,0.825,0.135,0.909,146.754,206867,4
44,2fyg5cVv3Ka1sNSclneb8f,Please Please Please,Shout Out Louds,42,2005-01-01,0.171,0.75,1,-4.866,0,5.75e-06,0.0,0.0745,0.233,171.113,210707,4
45,2UWdUez9MB9yzL7Y81Mcip,The Suburbs,Arcade Fire,62,2010-08-02,0.616,0.682,6,-6.148,0,0.0578,0.0241,0.342,0.528,117.78,315200,4
46,4dyx5SzxPPaD8xQIid5Wjj,Young Folks,Peter Bjorn and John,75,2006-01-01,0.699,0.812,0,-6.005,1,0.0164,0.000763,0.105,0.662,138.185,276693,4
47,3Sa3BLllDDw05udxXlba8p,Burning,The Whitest Boy Alive,6,2006-09-04,0.721,0.758,11,-7.536,0,0.671,0.891,0.133,0.864,150.825,191173,4
48,7syvCBTKAgC39dya4fBNGP,Friday I'm In Love,The Cure,0,2007-10-01,0.553,0.946,7,-4.249,0,0.00106,0.000655,0.368,0.458,135.977,214400,4
49,6vVeogbozV20zRhRLbWj9j,Love In a Trashcan,The Raveonettes,48,2005-05-03,0.555,0.952,4,-2.311,0,0.0196,0.026,0.333,0.85,136.116,171587,4
50,7vtcljACXBA5wdNb13LaqB,Verstärker,Blumfeld,38,1994,0.566,0.879,2,-5.897,1,0.00777,0.287,0.103,0.752,114.988,292333,4
51,7xG0XZhUxTu6Axewwq0jfN,Time Is Now,Moloko,59,2006-07-17,0.7,0.729,9,-10.157,0,0.436,0.00209,0.0967,0.735,127.988,222227,4
52,6JXD70ZqUhx02AteE50CIS,Why Does It Always Rain On Me?,Travis,0,1999,0.497,0.537,4,-9.264,1,0.079,0.000139,0.0782,0.371,108.448,265000,4
53,1O5qBgWDXf19N75X7Bvilv,Rock & Roll Queen,The Subways,61,2005-07-04,0.395,0.764,10,-6.258,0,0.000316,0.00131,0.111,0.325,141.423,169947,4
54,0fiB5cRA2lngpF06X1Ou4u,Bang Bang You're Dead,Dirty Pretty Things,52,2006-01-01,0.307,0.784,5,-3.016,1,0.00724,5.02e-06,0.464,0.434,151.708,212200,4
55,6rxEjkoar48SssZePbtb2x,Crystalised,The xx,2,2009-08-16,0.763,0.484,11,-12.368,0,0.812,0.393,0.0841,0.416,122.913,201947,4
56,4c9WmjVlQMr0s1IjbYO52Z,My Number,Foals,5,2013-02-11,0.639,0.744,6,-8.377,0,0.0319,0.000458,0.466,0.825,128.047,240533,4
57,6b5rA9rthDbZDOQp9UbOgl,Little Lion Man,Mumford & Sons,0,2009-01-01,0.517,0.492,5,-8.051,1,0.0275,3.2e-05,0.0873,0.455,138.579,245173,4
58,3WU1BGMLe9Tg2QuVmRPpw6,Plage,Crystal Fighters,0,2011-01-24,0.69,0.838,4,-6.413,1,0.0834,0.0287,0.131,0.309,134.037,230480,4
59,5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,73,2011-12-06,0.356,0.872,2,-7.837,1,0.00417,0.00975,0.0997,0.607,166.3,193653,4
60,3zr2s3o2Ye1j6t0ZMdoUYi,Song For Zula,Phosphorescent,30,2013-10-29,0.492,0.626,4,-8.26,1,0.729,0.533,0.0509,0.524,86.016,370200,4
61,19503qDaxgCdPL2BhJngij,Apply Some Pressure,Maximo Park,57,2005-05-16,0.378,0.953,9,-3.632,1,0.000719,2.89e-05,0.0936,0.512,167.808,200347,4
62,7GvkOFkNsM6Exnkyqeajqm,Moving to New York,The Wombats,62,2007-11-05,0.252,0.886,9,-4.678,0,2.93e-05,5.33e-06,0.256,0.498,161.939,210560,4
63,4MrwJDlbxpRCdbZWznfbyx,Sweet Disposition,The Temper Trap,0,2009-08-09,0.545,0.815,2,-6.871,1,0.0803,0.193,0.116,0.284,129.126,234360,4
64,2SMn57cBVxoD4TArscpovk,Islands,The xx,0,2009-08-16,0.871,0.472,4,-11.077,1,0.74,0.286,0.145,0.707,124.04,160720,4
65,75ARkUKb54dQ86YezuoNhn,Hate To Say I Told You So,The Hives,0,2000,0.447,0.9,5,-6.741,1,0.00114,0.00596,0.47,0.39,135.861,199733,4
66,1SvIUtl5QuOTJhKNVikt6m,L.E.S Artistes,Santigold,51,2008-05-12,0.862,0.797,4,-2.006,1,0.0339,4.03e-06,0.0841,0.775,117.993,206933,4
67,7tuaKdx1uXZwPgHMYC0gUm,The Skin Of My Yellow Country Teeth,Clap Your Hands Say Yeah,0,2005,0.458,0.972,0,-5.184,1,0.00763,0.000162,0.115,0.404,141.615,343773,4
68,60Ih7J2Q1o9shvMC2OAALu,Let's Dance to Joy Division,The Wombats,53,2007-07-09,0.399,0.838,4,-6.679,1,0.00127,0.0,0.576,0.747,116.911,191293,4
69,6DXFVsLcEvOTSrkG9G1Cb1,VCR,The xx,0,2009-08-16,0.755,0.482,0,-12.729,1,0.891,0.818,0.1,0.481,109.354,177093,4
70,6T10XPeC9X5xEaD6tMcK6M,All I Need (feat. Beth Hirsch),Beth Hirsch,62,1998-01-16,0.327,0.425,7,-11.577,0,0.878,0.000873,0.18,0.165,93.946,268307,4
71,5EpU5EsanKQTfRfIVNOa1M,No Kind Words,The Maccabees,39,2010-01-01,0.239,0.686,9,-6.666,0,0.0209,0.107,0.0713,0.119,172.997,219427,4
72,4o0NjemqhmsYLIMwlcosvW,The Funeral,Band of Horses,0,2006-03-21,0.316,0.769,0,-5.283,0,0.0142,0.0,0.0928,0.127,122.507,321147,4
73,0iTpQYzJnYgh7kIxyq8A2O,Two Weeks,Grizzly Bear,71,2009-05-24,0.537,0.712,5,-5.597,1,0.289,0.00568,0.08,0.704,159.871,243160,4
74,5NtoPBmhY7WGdpsHmpy9Xh,Always Like This,Bombay Bicycle Club,0,2009-01-01,0.659,0.591,1,-6.713,1,0.441,0.000861,0.0862,0.707,121.14,245640,4
75,7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie,74,1977,0.49,0.758,7,-6.491,1,0.000671,0.484,0.092,0.435,112.114,371413,4
76,202DfCIz0fZV2SVhUNnIi4,Thirteen Thirtyfive,Dillon,53,2011-11-18,0.67,0.293,5,-10.56,0,0.786,0.0,0.215,0.36,66.974,223086,4
77,7z7LK04ofhX3NX9G9fUAov,Consequence,The Notwist,0,2002-01-14,0.656,0.339,0,-9.493,1,0.0532,0.793,0.111,0.26,96.951,313347,4
78,3ixTiPABjqkBKPocxq6oIe,Don't Look Back In Anger,Oasis,1,1995-10-02,0.346,0.916,0,-3.588,1,0.0331,3.82e-06,0.117,0.249,164.005,287827,4
79,6V92z9VrnBJUeHrv5EXKxQ,Time for Heroes,The Libertines,0,2007-10-29,0.386,0.925,2,-3.647,1,0.00847,5.18e-05,0.026,0.711,152.658,159320,4
80,1WYEDcS7WGjv0rG7rmMX3o,Bitter Sweet Symphony,The Verve,59,2004-01-01,0.356,0.913,9,-6.015,1,0.0339,0.0,0.221,0.537,171.157,359547,4
81,4mdyVTV7Tr5YDFnD2kvSM4,Bruises,Chairlift,56,2008,0.579,0.554,0,-7.08,1,0.0175,0.0221,0.101,0.838,185.183,241467,4
82,6BqWhxll86CGGE6WxgdRqG,Golden Skans,Klaxons,67,2007,0.463,0.836,2,-2.776,0,0.000418,7.38e-06,0.25,0.713,141.955,165120,4
83,05HuJItRYr9bvwX2WwhWNb,1234,Feist,33,2007-01-01,0.703,0.48,2,-7.418,1,0.225,2.17e-06,0.082,0.599,109.941,184440,4
84,4xlEKYv7HmC8zXoJIbpZKM,"Steady, As She Goes",The Raconteurs,70,2006-05-15,0.525,0.578,9,-4.563,1,0.0132,0.00916,0.108,0.537,123.696,215267,4
85,4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,MGMT,72,2007-12-14,0.438,0.94,2,-3.249,1,8.74e-05,0.0777,0.3,0.421,100.99,261000,3
86,2fXKyAyPrEa24c6PJyqznF,Common People,Pulp,70,1995-10-30,0.314,0.797,0,-9.026,1,0.0057,5.59e-05,0.0718,0.569,145.393,351627,4
87,2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,77,2001-05-15,0.654,0.81,4,-6.26,0,0.00719,0.00251,0.165,0.661,114.623,200307,4
88,2OErSh4oVVAUll0vHxdr6p,Bigmouth Strikes Again - 2011 Remaster,The Smiths,66,1986-06-16,0.401,0.901,1,-5.011,0,0.0704,0.0,0.538,0.839,134.799,193320,4
89,1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,The Cure,75,1979-05-11,0.462,0.836,11,-5.766,0,0.00517,0.0,0.18,0.671,168.766,155973,4
90,3PY6DWrkuIt6LZgFesrIkJ,Foundations,Kate Nash,50,2007-01-01,0.565,0.912,0,-4.036,1,0.0982,0.0,0.0839,0.881,84.49,245133,4
91,6zfczP87XO2SxWlQtnjFNa,The Look,Metronomy,70,2011-04-11,0.638,0.535,9,-7.792,0,0.623,0.0391,0.0837,0.504,84.947,277653,4
92,4VP8QiCeaZq8BeTIUrMQOG,No You Girls,Franz Ferdinand,62,2009-01-27,0.677,0.916,2,-4.102,0,0.0086,7.68e-05,0.0967,0.878,104.78,223787,4
93,1NyFRrFiJAJIaR6icj1goI,Skinny Love,Bon Iver,1,2008-05-12,0.592,0.256,4,-14.031,0,0.842,2.38e-06,0.088,0.103,76.361,238533,4
94,1uw5F8dd9IST0XxTKqoqPP,Heartbeats,The Knife,0,2003-01-17,0.646,0.751,8,-4.876,1,0.0193,7.85e-05,0.113,0.447,87.979,231800,4
95,76XCLlTwCYYaqQ9aru4yLB,Jumping Someone Else's Train,The Cure,48,1979-05-11,0.629,0.971,6,-6.916,0,0.0692,0.000885,0.119,0.726,91.531,177733,4
96,0QYIp7P4r35lTcrGyznTWO,Afterlife,Arcade Fire,0,2013-01-01,0.646,0.876,11,-5.547,1,0.106,0.0589,0.212,0.73,115.981,352755,4
97,1WK28QyvEQ6Omiaq7FF11p,My Little Brother,Art Brut,29,2020-04-10,0.575,0.716,11,-12.61,0,0.349,4.3e-05,0.0872,0.729,159.16,143466,4
98,2AgiH9n8cXo0csSkEhByKe,After Hours,We Are Scientists,48,2008-01-01,0.392,0.981,1,-4.564,0,2.9e-05,0.0422,0.174,0.335,160.047,232014,4
99,56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,The Clash,71,1982,0.797,0.872,9,-6.727,0,0.291,0.0,0.284,0.866,129.885,222427,4
