,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
28,0ZyrgDl8C0Cq9Gt3nPxqvd,Live Forever,Oasis,0,1994-08-29,0.263,0.778,9,-5.418,0,1.23e-05,7.64e-06,0.375,0.203,90.512,276867,4
29,0RxWeRjUUQqGUxOYn5gniE,Beautiful Ones (Remastered),Suede,49,1996-09-03,0.536,0.985,8,-4.982,0,0.0489,0.0,0.369,0.826,99.082,230867,4
30,6mcxQ1Y3uQRU0IHsvdNLH1,Where Is My Mind?,Pixies,3,1988,0.518,0.436,4,-14.134,1,0.0157,0.000621,0.079,0.27,80.88,236973,4
31,4uPi47C1WcnhIbvCx4zCu6,Novocaine For The Soul,Eels,58,1996-08-13,0.409,0.717,6,-7.75,1,0.000578,0.0632,0.0827,0.311,169.212,188693,4
32,10CiC7n8xCJJpbNcBpHsXc,Unfinished Sympathy,Massive Attack,53,2006-03-27,0.588,0.889,7,-5.608,1,0.0142,0.133,0.514,0.698,114.399,312293,4
33,5AMrnF761nziCWUfjBgRUI,Waltz #2 (XO),Elliott Smith,58,1998-01-01,0.633,0.49,10,-7.668,1,0.395,6.92e-05,0.0886,0.66,132.178,280107,3
34,6txWz9UapYHVxEd7dDIHXT,No Rain,Blind Melon,75,1992-01-01,0.389,0.476,9,-9.342,1,0.619,5.09e-05,0.255,0.566,148.117,217107,4
35,0z9XPPcA8CC9vnEn4F83If,Kelly's Heroes,Black Grape,33,1995-01-01,0.631,0.933,7,-5.152,1,0.000532,0.0021,0.0843,0.842,119.679,262507,4
36,3rhITD3Q7qlOMCebBTHL8N,Do You Remember The First Time?,Pulp,0,1994-04-18,0.401,0.879,7,-7.011,0,0.0418,0.0,0.187,0.212,131.901,262573,4
37,7fURZRPkB2S70sYR1naKTK,Black Hole Sun,Soundgarden,50,1994-01-01,0.361,0.728,6,-8.519,1,0.000291,0.000112,0.0701,0.155,105.768,318000,4
38,4AzgZff7Jp0zfKljrPWz15,It's A Shame About Ray,The Lemonheads,0,1992-06-02,0.645,0.792,9,-8.671,1,0.00164,0.000126,0.0799,0.705,131.388,187040,4
39,5bWLIVKl5UrbQ2xEGfAXOK,The Day We Caught The Train,Ocean Colour Scene,46,2001-01-01,0.521,0.727,2,-6.193,1,0.0876,0.0,0.237,0.566,88.983,191640,4
40,67Hna13dNDkZvBpTXRIaOJ,Teardrop,Massive Attack,69,1998-01-01,0.615,0.419,11,-8.8,0,0.0173,0.497,0.135,0.216,76.997,330773,4
41,7fI96JHMnvd3Ft70Zzv74G,Stupid Girl,Garbage,0,1995,0.617,0.721,11,-6.889,1,0.00548,0.000637,0.0645,0.765,119.961,258533,4
42,2VmyLy2HQlkevZYboXHM5O,If You Tolerate This Your Children Will Be Next,Manic Street Preachers,63,1998-09-14,0.267,0.81,0,-6.189,1,0.00019,0.018,0.084,0.267,127.673,290960,5
43,17hdos7cv1vAvcfoTU4Pym,The Only One I Know,The Charlatans,2,1990-10-08,0.543,0.572,5,-13.124,1,0.0685,0.00119,0.0823,0.533,113.312,238120,4
44,5yEPxDjbbzUzyauGtnmVEC,Bitter Sweet Symphony,The Verve,1,1997-09-29,0.389,0.889,9,-6.546,1,0.0415,0.0,0.463,0.524,171.121,358427,4
45,6L4fEE9awoUnSEy1bmQebb,Country House - 2012 Remaster,Blur,58,1995-09-11,0.331,0.885,9,-6.606,1,0.205,0.0,0.123,0.589,175.294,236960,4
46,1JYs5OOgeW1jAOaiiLlJdx,Girl From Mars,Ash,0,1995-07-31,0.236,0.797,9,-6.949,1,0.0186,0.0,0.11,0.477,154.336,213533,4
47,7jOM0KIKgIppqIEvEjixaj,All I Need (feat. Beth Hirsch),Beth Hirsch,47,1998-01-14,0.327,0.425,7,-11.577,0,0.878,0.000873,0.18,0.165,93.946,268307,4
48,5tqDIPhoNziW5ew3u4gwdS,Last Stop: This Town,Eels,44,1998-10-10,0.65,0.729,4,-8.641,1,0.37,0.544,0.323,0.752,103.706,207067,4
49,1UVll7jjUlqSGxCZ6uXVaD,Regret - 2015 Remaster,New Order,57,1993-05-03,0.506,0.931,5,-5.635,1,0.00146,0.0227,0.27,0.865,129.568,248973,4
50,7h69nvFshbhUpesEXBPH0w,Devils Haircut,Beck,51,1996-01-01,0.686,0.729,7,-4.848,1,0.175,0.000833,0.137,0.79,123.546,192933,4
51,1ddq4weEupa9Mh4SH1ruIY,Goddess On A Hiway - Remastered,Mercury Rev,0,1998,0.467,0.761,9,-5.893,1,0.0186,1.25e-06,0.0666,0.257,145.241,225333,4
52,1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,76,1991-08-27,0.284,0.875,11,-6.069,0,0.00752,0.000461,0.402,0.595,75.009,340907,4
53,0eyTLxTwEYvqWm6NYSvA01,Trash,Suede,0,2010-11-01,0.439,0.993,11,-2.923,1,0.000937,6.29e-05,0.285,0.157,124.609,245947,4
54,0XczuPchMUnMpsLvHOsg9Y,Race For The Prize,The Flaming Lips,0,1999-05-17,0.37,0.946,0,-3.849,1,0.000206,0.0204,0.315,0.387,130.556,258333,4
55,74zx7Xg9U6e5zE1titeKU5,Velouria,Pixies,0,1990-08-13,0.485,0.645,6,-12.574,1,0.00143,0.207,0.094,0.556,124.627,220333,4
56,0dDDB5Y0USPabzqBmajLJr,Into My Arms,Nick Cave & The Bad Seeds,0,1997-03-03,0.484,0.0874,0,-17.796,1,0.894,0.154,0.11,0.219,94.163,256120,4
57,05FgZdqxXg40X0WG8MmWMA,Something Changed,Pulp,58,1995-10-30,0.537,0.675,7,-8.332,1,0.0226,0.0188,0.355,0.384,120.543,198573,4
58,6Kz3o55LxMA11GbvFXHFtX,Human Behaviour,Björk,55,1993-07-05,0.687,0.635,2,-14.667,1,0.0443,0.0252,0.0963,0.546,109.448,252360,4
59,1oPg2EYKf2hbS7aDyE8j3S,The Riverboat Song,Ocean Colour Scene,45,2001-01-01,0.478,0.862,11,-5.513,0,0.00942,1.28e-05,0.0756,0.608,106.295,298640,3
60,4SPi5Pl7aAtauFsH9Lk5LB,Here's Where The Story Ends,The Sundays,51,1990-01-01,0.62,0.593,7,-10.985,1,0.294,0.0,0.0749,0.833,109.044,234907,4
61,1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,R.E.M.,72,1991-03-12,0.452,0.909,9,-3.977,1,0.0313,0.0603,0.23,0.805,124.623,225787,4
62,6CInKVeUjxZYpTLd177d0S,Loaded - Edit,Primal Scream,0,2003,0.67,0.716,8,-8.097,1,0.000318,0.477,0.107,0.777,91.136,273240,4
63,2KArbNRAnfGcnZ1gSYhVy5,The Drugs Don't Work,The Verve,0,1997-09-29,0.44,0.498,0,-9.788,1,0.229,0.0,0.173,0.157,77.368,305067,4
64,53LZqMzQEnjBkFXPqOq0cD,Connection,Elastica,54,1995-01-01,0.684,0.694,3,-5.776,1,0.000351,0.7,0.0496,0.882,121.342,140480,4
65,1ZOeXUr9ieWw80zs1T6pkp,Nancy Boy,Placebo,54,1996-06-17,0.391,0.958,10,-5.494,1,0.000181,0.000899,0.122,0.326,89.88,210933,4
66,5XkVQZWvsVwedk0Jv54SVH,Buddy Holly,Weezer,0,1994-05-10,0.536,0.932,8,-4.11,1,0.00483,2.02e-05,0.105,0.755,121.004,159587,4
67,5J7l2wE9wxqod7xIP0jyAB,She Said,Longpigs,47,1996-01-01,0.21,0.87,5,-5.985,1,0.000147,0.000488,0.188,0.517,168.352,264067,4
68,6qDcBy0eHAJW3xoezLs9Ik,Wide Open Space,Mansun,32,1997-08-01,0.516,0.796,9,-6.629,0,0.0147,7.83e-06,0.0824,0.0881,103.71,271107,4
69,3mqRLlD9j92BBv1ueFhJ1l,Parklife,Blur,57,2000-10-23,0.634,0.877,4,-6.905,1,0.152,0.0,0.328,0.749,138.388,187040,4
70,3tRv4ZYZimrL27flnjgeR6,Every You Every Me,Placebo,68,1998-10-12,0.478,0.923,10,-7.547,1,2.7e-05,0.719,0.325,0.165,133.134,213800,4
71,7LbvpO06tNJzVpbbj96puU,Born Of Frustration,James,45,1998-01-01,0.522,0.93,10,-4.241,1,0.0356,1.04e-06,0.522,0.291,111.011,276600,4
72,6DJGcxLJlkK7egBtb8iu8o,Susan's House,Eels,0,1996-08-13,0.736,0.439,3,-11.845,1,0.222,0.218,0.31,0.432,80.493,223800,4
73,1CZ2Uxhy8t40kjAmM2zPOD,Cut Your Hair,Pavement,0,2010-03-08,0.466,0.805,4,-7.222,0,0.00537,0.00159,0.143,0.665,110.823,185480,4
74,5l6ab2amq8jjuNqaxFsVrl,Chasing Rainbows,Shed Seven,0,1998-01-01,0.202,0.853,4,-6.326,1,0.0245,9.5e-05,0.143,0.37,100.625,265133,4
75,1yRvKs56kf5QzWelHfKAS8,Sparky's Dream,Teenage Fanclub,0,1995-05-29,0.473,0.96,4,-6.444,0,0.003,0.000374,0.346,0.301,124.867,195800,4
76,5nvy5ir4RWTgI4hC8dnsQP,One To Another,The Charlatans,0,1997-04-21,0.445,0.887,10,-5.121,1,0.000242,8.94e-05,0.456,0.332,102.441,269840,4
77,3ATIyi8OsM5ciO0CDd2iCs,Slight Return,The Bluetones,44,2008-01-01,0.426,0.878,2,-8.274,1,0.0237,0.000118,0.173,0.65,102.818,200413,4
78,70LIe5IYE2TI8qqxePAoOR,Waking Up,Elastica,0,1995-02-08,0.455,0.976,9,-3.757,0,0.00274,0.623,0.0566,0.542,137.895,195600,4
79,1aLNpg2kKvUncflV8xE5AA,Linger,The Cranberries,0,1993-03-01,0.438,0.428,7,-14.861,1,0.0841,4.63e-05,0.138,0.209,94.864,274760,4
