,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
28,5qe1uQdZTWIpEo6NRTkqpg,Don't Let It Get You Down - Single Mix,Miles Kane,37,2021-08-24,0.657,0.836,1,-6.761,0,0.0301,0.0049,0.343,0.846,154.01,220329,4
29,0rFwKE99eGRAyDZBrExfgL,Servant,Errorr,18,2021-09-01,0.328,0.831,7,-7.733,1,0.0892,0.8,0.138,0.229,155.044,211802,4
30,0CT5SKfb25xI06zY0E2GeL,You've Lost Your Shit,We Are Scientists,20,2021-09-09,0.367,0.979,2,-3.067,1,0.00224,0.0,0.0742,0.281,169.978,179240,4
31,0CmPx3PUQYMjmSxB9Zn7aV,Daylight Push,Woods,29,2021-07-23,0.598,0.81,0,-7.582,1,0.227,0.00267,0.402,0.866,158.037,231359,4
32,4JZCmlKxHdYq3UQR93WurB,The Seldom Seen Kid,Elbow,48,2021-10-01,0.471,0.431,7,-10.462,1,0.882,0.0163,0.3,0.267,149.806,253413,3
33,6ACxBXMYsBJPtqWdoZai0L,Never Give Up,Pink Turns Blue,28,2021-09-24,0.672,0.52,4,-11.797,0,0.221,0.949,0.465,0.566,122.01,227498,4
34,5ytqjKYVYjVcA03MTBArnY,It's Permanent,Ultra Q,43,2021-10-20,0.511,0.947,9,-4.652,1,0.00195,0.0413,0.0652,0.771,146.982,212000,4
35,5MuE5m61njC94orjlg24Vz,I Stand With You,Shelter Boy,12,2021-08-13,0.605,0.455,0,-6.606,1,0.0995,0.0,0.104,0.679,190.77,155292,3
36,7e3jh6BKPMrUzuyMxCZYIY,Caterpillar,Laura Lee & the Jettes,33,2021-09-08,0.66,0.722,9,-7.109,1,0.00291,0.63,0.0861,0.765,142.995,166647,4
37,4xJjPbl4GjPqaNRJ30NTOi,Tenement Time,Johnny Marr,40,2021-11-08,0.416,0.962,8,-3.66,1,6.59e-06,0.0113,0.105,0.365,130.972,258973,4
38,6skKIL6NPZxE2SZ6MEysUB,Repeater,PICTURES,28,2021-10-29,0.307,0.912,5,-4.569,1,0.000936,7.47e-05,0.336,0.649,148.072,194480,4
39,5zQCj1CIw6lhoiSpURFNtG,Mouth Poisons,Traitrs,28,2021-09-17,0.339,0.63,8,-8.512,0,2.78e-05,0.932,0.0869,0.412,136.088,181120,4
40,6zc5BnlGNETdLqsu2gK3y2,Follow Me Around,Radiohead,58,2021-11-01,0.611,0.4,2,-11.388,1,0.456,0.00137,0.0871,0.263,127.3,319288,4
41,2xPdcNBNdGS1uYPp2Gr77J,One Man Party,Twin Atlantic,40,2021-09-02,0.609,0.685,11,-3.348,0,0.00129,0.00032,0.074,0.296,95.799,191524,4
42,7s7m8L8NcIYzgw0qmoghA8,Taking Me Back,Jack White,63,2021-10-18,0.678,0.746,7,-6.337,1,0.000994,0.000293,0.061,0.431,116.98,245962,4
43,4e72LGraX8sW5iztJvS5fo,Oh!,The Linda Lindas,54,2021-07-21,0.639,0.95,2,-3.313,1,3.91e-05,0.494,0.0605,0.898,150.05,155822,4
44,6mwyxXRojEFweYO7r655kL,Not Even Trying,Pink Turns Blue,29,2021-09-03,0.628,0.507,2,-13.398,0,0.102,0.518,0.347,0.519,140.024,266996,4
45,5jvURz68jsL3F5WOS0y0Nm,Craigslist Boy,Laura Lee & the Jettes,30,2021-10-13,0.396,0.872,5,-4.404,1,0.0164,0.000122,0.0814,0.325,169.876,186499,4
46,1gKQL1gGEOvucV6zSjsY0P,Sick,Sea Girls,53,2021-08-09,0.582,0.688,0,-3.576,1,0.00844,0.0,0.0768,0.645,91.038,197880,4
47,351dTP0yb4Eg5TFlU2mX8c,Presents,Clear History,16,2021-10-28,0.211,0.799,2,-7.247,1,5.27e-06,0.476,0.107,0.415,152.789,259170,4
48,6Vu4gc4ABD2KIBMLXgKSJn,Tired,TAPE TOY,30,2021-07-15,0.589,0.533,9,-7.991,1,0.00441,0.00261,0.117,0.65,119.997,200873,4
49,3e1TvKAzTaxUbZDlv2ef1f,Streets,Dives,25,2021-09-20,0.347,0.719,1,-7.101,1,0.0882,0.00493,0.115,0.288,167.788,200274,4
50,6Hw9iS3T54CWBN3JmFK2uo,Steam Engine,Eels,46,2021-10-27,0.738,0.78,5,-7.886,0,0.0471,4.44e-05,0.0588,0.667,139.956,194553,4
51,310b6rhKJa6lFBNccqQeCl,Security,Amyl and The Sniffers,10,2021-07-28,0.48,0.899,10,-3.018,0,0.00328,0.0,0.0953,0.302,93.505,227600,4
52,0IwVgKxTFMrNgJWuDsW29S,MISERY LOVES COMPANY,Blood Red Shoes,31,2021-06-18,0.313,0.719,3,-6.96,1,0.00632,6.63e-05,0.074,0.328,200.113,149587,4
53,5QUhSXDrrX7euR87oeQevM,The Hardest Cut,Spoon,60,2021-10-28,0.671,0.683,7,-5.271,1,0.135,0.00107,0.0534,0.809,164.943,193369,4
54,3PkntoEMclM5Xxiy3744Il,Royal Morning Blue - Edit,Damon Albarn,49,2021-09-22,0.672,0.816,4,-7.822,0,0.0187,0.00301,0.147,0.612,126.064,183431,4
55,72MQDDlU4WutAxn2gcJA7O,Debbie Downer,Jealous,18,2021-08-13,0.179,0.934,11,-4.769,0,0.000281,0.64,0.0888,0.13,163.524,210000,4
56,4QMSoa7Fh3y4kmMNuBtOgt,the angel of 8th ave.,Gang of Youths,54,2021-06-15,0.463,0.988,11,-4.306,1,0.0012,0.0362,0.124,0.45,89.53,238653,4
57,6LQC4Vtkk8hEVd4a9pjPWI,Ceremony,Laura-Mary Carter,29,2021-11-09,0.508,0.672,7,-6.849,1,0.000164,0.679,0.357,0.247,105.873,256080,4
58,1GnrByoNp6aVW4DtQ5Ysjt,Get You Down - Edit,Sam Fender,50,2021-09-08,0.427,0.958,2,-5.947,1,0.000316,0.762,0.512,0.528,157.924,220667,4
59,2Jo04ckg9k6iVSObE3CZOr,Sea Change,Postcards,19,2021-06-25,0.364,0.574,9,-6.048,1,0.35,0.412,0.125,0.49,137.868,231197,4
60,32otvfgWyIYXzKBKPo1Saj,Receiver,Johnny Marr,43,2021-10-15,0.514,0.961,10,-3.858,1,3.83e-05,0.727,0.0453,0.353,121.497,318320,4
61,1qykiBzyIdLMbot7iamJGp,Hanging by a Thread,Des Rocs,43,2021-09-10,0.561,0.699,11,-4.702,0,0.0268,0.0,0.318,0.359,94.024,198947,4
62,5qn6kV4sfIl4T9AwLZ41hI,English Town,Primal Scream,33,2021-07-02,0.51,0.391,9,-9.736,0,0.00626,1.93e-05,0.12,0.263,107.528,274560,3
63,4Cvscvb1bbHSsY8lwmSwIQ,Once More For The Ocean,Slothrust,38,2021-06-16,0.511,0.964,11,-4.725,0,0.0134,0.0,0.171,0.641,163.895,217160,4
64,10O7qlOLm7nbt2lKKwLAvj,Hertz,Amyl and The Sniffers,12,2021-09-07,0.329,0.913,1,-2.624,0,0.00173,1.49e-05,0.195,0.782,184.657,153800,4
65,1dnMCqYzVhST2Jn4UrGw41,Brand New,Vistas,30,2021-07-20,0.552,0.971,11,-4.263,1,0.00134,1.22e-06,0.185,0.342,125.941,202707,4
66,4sQpp5T4TPzC9fa9CKreV5,I Miss You - Doom and Gloom,Spanish Love Songs,40,2021-10-28,0.415,0.766,4,-8.946,1,1.79e-05,0.00218,0.367,0.257,109.972,242703,4
67,55OQnFxrtwV4hSBAbeqId7,Freaks (feat. Travis Barker),Travis Barker,53,2021-11-05,0.439,0.851,11,-3.735,0,1.43e-06,0.138,0.0948,0.196,89.994,149860,4
68,4ds3cC5EA6Gd6OLi4LwUqj,Town Called Nothing,Laura-Mary Carter,26,2021-10-13,0.449,0.739,7,-6.717,1,0.356,0.0084,0.114,0.564,120.845,157496,4
69,3zzgYLkQkDANAFx9kG5t6v,Creature Preacher,King Shelter,24,2021-09-15,0.577,0.837,4,-4.489,0,0.000331,5.02e-05,0.088,0.758,113.982,186339,4
