,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
22,09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Moliy,61,2021-09-16,0.87,0.523,1,-8.052,0,0.433,2.07e-05,0.113,0.319,110.02,204764,4
23,2gQPv5jvVPqU2a9HhMNO1v,Toxic,BoyWithUke,84,2021-10-29,0.594,0.612,8,-6.627,0,0.835,0.0,0.461,0.687,179.629,168020,4
24,3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,93,2021-06-25,0.664,0.609,1,-6.509,1,0.304,0.0,0.0926,0.194,130.041,210560,4
25,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,94,2021-09-17,0.737,0.846,1,-4.51,0,0.00614,0.0,0.0486,0.546,87.981,143901,4
26,01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Phoebe Bridgers,85,2021-11-12,0.606,0.377,0,-9.455,1,0.817,0.0,0.154,0.446,101.96,258813,4
27,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,94,2017-12-08,0.714,0.8,11,-4.808,0,0.127,0.0,0.359,0.589,134.002,211560,4
28,2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame (with The Weeknd),The Weeknd,92,2021-10-22,0.542,0.659,8,-7.289,1,0.00279,0.0,0.105,0.109,120.122,234000,4
29,3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),Taylor Swift,83,2021-11-12,0.642,0.695,7,-5.62,1,0.000443,1.02e-05,0.0753,0.642,103.984,230960,4
30,6lzc0Al0zfZOIFsFvBS1ki,State Of Grace (Taylor's Version),Taylor Swift,84,2021-11-12,0.594,0.713,9,-5.314,1,0.000328,0.0,0.114,0.328,129.958,295413,4
31,6dmXZ9B5HdFAyzHeTneYBK,LA FAMA (with The Weeknd),The Weeknd,86,2021-11-11,0.77,0.302,0,-7.911,0,0.946,3.38e-05,0.125,0.821,136.01,188103,4
32,4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Ed Sheeran,84,2021-11-12,0.61,0.488,3,-6.918,1,0.817,0.0,0.312,0.443,125.039,240227,4
33,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,93,2021-07-30,0.332,0.225,0,-8.697,1,0.767,0.00349,0.128,0.297,81.055,298899,3
34,3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),SZA,86,2021-06-25,0.764,0.705,8,-3.463,1,0.259,8.92e-05,0.12,0.781,110.97,208667,4
35,1LPSkqVhWVRUkKE03YUkpB,Leave The Door Open,Silk Sonic,72,2021-11-11,0.586,0.616,5,-7.964,1,0.182,0.0,0.0927,0.719,148.088,242096,4
36,1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,90,2021-09-17,0.593,0.503,8,-6.725,0,0.293,0.0,0.405,0.71,178.781,137704,4
37,4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Julieta Venegas,92,2021-10-05,0.639,0.703,4,-6.33,0,0.0889,1.78e-06,0.0865,0.138,169.888,207301,4
38,5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,83,2021-11-12,0.567,0.686,7,-6.139,1,0.0317,1.86e-06,0.0732,0.716,172.014,193147,4
39,20on25jryn53hWghthWWW3,Do It To It,Cherish,89,2021-08-20,0.854,0.806,11,-8.262,0,0.0209,0.0542,0.0703,0.637,124.927,157890,4
40,4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Chris Stapleton,84,2021-11-12,0.391,0.715,0,-4.516,1,0.167,0.0,0.183,0.473,149.654,285107,3
41,3S7HNKPakdwNEBFIVTL6dZ,Treacherous (Taylor's Version),Taylor Swift,83,2021-11-12,0.645,0.593,2,-6.506,1,0.0344,0.000127,0.13,0.299,109.984,242720,4
42,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,92,2021-06-04,0.644,0.648,1,-4.601,1,0.276,0.0,0.135,0.44,179.951,206710,4
43,0eu4C55hL6x29mmeAjytzC,Life Goes On,Oliver Tree,93,2021-05-28,0.7,0.49,0,-5.187,1,0.186,0.0,0.117,0.569,79.982,161803,4
44,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,92,2020-03-20,0.514,0.73,1,-5.934,1,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
45,6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,87,2021-03-19,0.601,0.741,2,-5.569,1,0.185,2.91e-05,0.415,0.441,153.96,153190,4
46,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Calum Scott,92,2021-07-30,0.671,0.636,6,-8.117,0,0.515,0.000411,0.172,0.262,120.966,148197,4
47,07MDkzWARZaLEdKxo6yArG,Meet Me At Our Spot,Tyler Cole,91,2020-03-13,0.773,0.47,2,-7.93,1,0.0153,0.000193,0.0851,0.399,94.995,162680,4
48,3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,83,2021-11-12,0.622,0.791,7,-6.106,1,0.00188,3.72e-06,0.083,0.494,115.915,225960,4
49,4OmFmE0fzcMG6g0Y8p4eSD,Better Man (Taylor's Version) (From The Vault),Taylor Swift,82,2021-11-12,0.473,0.579,4,-5.824,1,0.214,0.0,0.0877,0.255,73.942,297013,4
